ï»¿dummy        {'LANG:EN', 'dummy'}
juokse-         {'-SPEC:T/fin', 'LF:run', 'ARG', 'SPEC:P', '-COMP:V', 'LANG:FI', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', 'PF:juokse-', 'PHI:PER:_', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
kaksi           {'LF:two', 'COMP:N', 'COMP:n', 'PHI:PER:_', 'ARG', 'PHI:NUM:SG', 'TAIL:ARG,VAL,FIN', 'LANG:FI', '-VAL', 'PF:kaksi', 'SPEC:*', 'PHI:DET:_', 'PHI:NUM:_', 'NUM'}
kaksi           {'TAIL:*POL:NEG', 'LF:two', 'COMP:N', 'LANG:EN', 'COMP:n', 'PF:kaksi', 'SPEC:*', 'TAIL:ARG,ASP:BOUNDED', 'NUM'}
kaksi_1         {'LF:two', 'COMP:N', 'COMP:n', 'PHI:PER:_', 'ARG', 'PHI:NUM:SG', 'TAIL:ARG,VAL,FIN', 'LANG:FI', '-VAL', 'PF:kaksi', 'SPEC:*', 'PHI:DET:_', 'PHI:NUM:_', 'NUM'}
kaksi_2         {'TAIL:*POL:NEG', 'LF:two', 'COMP:N', 'LANG:EN', 'COMP:n', 'PF:kaksi', 'SPEC:*', 'TAIL:ARG,ASP:BOUNDED', 'NUM'}
kahdet          ['LANG:FI']
kahden          ['LANG:FI']
kaksi-          {'LANG:FI', 'SPEC:*', 'LF:two', 'PF:kaksi', 'COMP:n', 'COMP:N', 'NUM'}
kaupunkia       ['LANG:EN']
kaupunki        {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'N', '-SPEC:uWH', '-COMP:AUX', '-COMP:P', '-SPEC:P', '-COMP:V', 'PF:kaupunki', 'LANG:FI', 'COMP:C', '-SPEC:INF', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-SPEC:V', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', 'LF:city', '-COMP:C/fin', '-SPEC:FORCE'}
kaski           ['LANG:FI']
kaskee          ['LANG:FI']
kaske-          {'-SPEC:T/fin', 'LF:order', 'PF:kaske', 'ARG', 'SPEC:P', '-COMP:V', 'LANG:FI', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', 'PHI:PER:_', '!COMP:A/inf', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'SEM:external', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
kellon          ['LANG:FI']
kellon          ['LANG:FI']
kellon_n        ['LANG:FI']
kellon_N        ['LANG:FI']
kelloja         ['LANG:FI']
kello           ['LANG:FI']
kello-          {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'LF:watch', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-COMP:V', 'LANG:FI', '-SPEC:INF', 'COMP:C', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', 'PF:kello', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
kello0-         {'LANG:FI', '2SPEC', 'LF:watch', '0', 'PF:kello', 'SPEC:D'}
keta            ['LANG:FI']
kenen           ['LANG:FI']
key             {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'COMP:P', 'N', 'LF:key', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-COMP:V', '-SPEC:INF', 'COMP:C', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'LANG:EN', 'COMP:R/D', '-SPEC:ADV', 'PF:key', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
kirja           ['LANG:FI']
kirjan          ['LANG:FI']
kirjaa          ['LANG:FI']
kirja-          {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', 'PF:kirja', '-SPEC:P', '-COMP:V', 'LANG:FI', '-SPEC:INF', 'COMP:C', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-SEM:directional', '-COMP:N', 'LF:book', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
knows           ['LANG:EN']
know-           {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:P', 'PHI:GEN:_', '-COMP:V', 'PF:know', 'COMP:D', 'SPEC:TO/inf', 'PHI:NUM:_', 'CLASS:TR', 'ASP', 'LF:know', 'LANG:EN', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
kohti           {'-SPEC:iR', '-SPEC:T/fin', 'adjoinable', '-COMP:T', 'ARG', '-COMP:T/fin', '-SPEC:P', '-SPEC:Neg/fin', 'TAIL:V', 'LANG:FI', '-SPEC:INF', 'P', 'COMP:D', '-SPEC:iWH', 'PHI:NUM:_', '-SPEC:C/fin', 'LF:towards', '-SPEC:N', '-COMP:uWH', '-SPEC:C', '-SPEC:v', '-SPEC:ADV', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:ADV', '-COMP:A', '-VAL', 'PF:kohti', 'SPEC:*', '-SPEC:V', '-SPEC:FORCE', 'PHI:DET:_'}
koko            {'-SPEC:T/fin', '-SPEC:MA/lla', 'adjoinable', 'COMP:N', '-COMP:P', '-COMP:T/fin', '-SPEC:P', '-SPEC:Neg/fin', '-ARG', 'LANG:FI', '-SPEC:INF', 'TAIL:T', '-COMP:D', '-SPEC:C', 'D', '!PROBE:N', '!COMP:*', 'LF:all', 'PF:koko', '-COMP:uR', 'OP', '-SPEC:V'}
kuka            ['LANG:FI']
kuka-           {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'COMP:P', 'N', 'LF:who', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-COMP:V', 'LANG:FI', '-SPEC:INF', 'COMP:C', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-SPEC:V', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', 'PF:kuka', 'PHI', '-COMP:C/fin', '-SPEC:FORCE'}
kuorsaa         ['LANG:FI']
kuorsaamalla    ['LANG:FI']
kuorsaa-        {'-SPEC:T/fin', 'PF:kuorsaa', 'LF:snore', 'ARG', '-COMP:T/fin', 'SPEC:P', '-COMP:V', 'LANG:FI', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', '-COMP:D', '-COMP:WH', 'PHI:PER:_', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
lahella         {'-SPEC:iR', 'adjoinable', 'INF', '-COMP:T', '-COMP:T/fin', '-SPEC:Neg/fin', 'LANG:FI', 'VAL', 'COMP:D', '-SPEC:iWH', 'PHI:NUM:_', '-SPEC:C/fin', '-SPEC:C', '-SPEC:v', '-SPEC:ADV', 'COMP:V', '!SPEC:D', '-COMP:N', '-COMP:ADV', '-COMP:A', '!SPEC:*', '-COMP:C/fin', '-SPEC:FORCE', 'LF:near', '-SPEC:T/fin', 'ARG', '-SPEC:P', '-SPEC:INF', 'P', '-SPEC:N', 'PF:lahella', '-COMP:uWH', '-COMP:FORCE', 'PHI:PER:_', '!COMP:*', 'COMP:v', 'SPEC:*', '-SPEC:V', 'PHI:DET:_'}
lahella         {'LF:near', '-SPEC:iR', '-SPEC:T/fin', 'adjoinable', '-COMP:T', 'ARG', '-COMP:T/fin', '-SPEC:P', '-SPEC:Neg/fin', 'LANG:FI', '-SPEC:INF', 'P', 'COMP:D', '-SPEC:iWH', 'PHI:NUM:_', '-SPEC:C/fin', '-SPEC:N', 'PF:lahella', '-COMP:uWH', '-SPEC:C', '-SPEC:v', '-SPEC:ADV', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:ADV', '-COMP:A', '-VAL', 'SPEC:*', '-SPEC:V', '-SPEC:FORCE', 'PHI:DET:_', '!COMP:D'}
lahella_1       {'LF:near', '-SPEC:iR', '-SPEC:T/fin', 'adjoinable', '-COMP:T', 'ARG', '-COMP:T/fin', '-SPEC:P', '-SPEC:Neg/fin', 'LANG:FI', '-SPEC:INF', 'P', 'COMP:D', '-SPEC:iWH', 'PHI:NUM:_', '-SPEC:C/fin', '-SPEC:N', 'PF:lahella', '-COMP:uWH', '-SPEC:C', '-SPEC:v', '-SPEC:ADV', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:ADV', '-COMP:A', '-VAL', 'SPEC:*', '-SPEC:V', '-SPEC:FORCE', 'PHI:DET:_', '!COMP:D'}
lahella_2       {'-SPEC:iR', 'adjoinable', 'INF', '-COMP:T', '-COMP:T/fin', '-SPEC:Neg/fin', 'LANG:FI', 'VAL', 'COMP:D', '-SPEC:iWH', 'PHI:NUM:_', '-SPEC:C/fin', '-SPEC:C', '-SPEC:v', '-SPEC:ADV', 'COMP:V', '!SPEC:D', '-COMP:N', '-COMP:ADV', '-COMP:A', '!SPEC:*', '-COMP:C/fin', '-SPEC:FORCE', 'LF:near', '-SPEC:T/fin', 'ARG', '-SPEC:P', '-SPEC:INF', 'P', '-SPEC:N', 'PF:lahella', '-COMP:uWH', '-COMP:FORCE', 'PHI:PER:_', '!COMP:*', 'COMP:v', 'SPEC:*', '-SPEC:V', 'PHI:DET:_'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahti           ['LANG:FI']
lahte-          {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:V', 'LANG:FI', 'SPEC:TO/inf', 'SPEC:D', 'PHI:NUM:_', 'ASP', '-COMP:D', 'PF:lahtea', 'PHI:PER:_', 'LF:leave', '-COMP:MA/inf', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:PP', 'PHI:DET:_', 'COMP:P', '-SPEC:FORCE', 'CLASS:INTR'}
lavano          ['LANG:IT']
lava-           {'PF:lava', '-SPEC:T/fin', 'COMP:P', 'ARG', 'SPEC:P', 'PHI:GEN:_', 'LANG:IT', '-COMP:V', 'COMP:D', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'LF:wash', '-SPEC:FORCE', 'PHI:DET:_'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'-SPEC:T/fin', '-SPEC:MA/lla', 'adjoinable', 'COMP:N', '-COMP:P', '-COMP:T/fin', '-SPEC:P', 'LANG:IT', '-SPEC:Neg/fin', '-ARG', '-SPEC:INF', 'LF:D', '-COMP:D', '-SPEC:C', 'D', '!PROBE:N', '!COMP:*', '-COMP:uR', 'OP', '-SPEC:V', 'PF:le'}
leaves          ['LANG:EN']
leave           {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:T/fin', 'PHI:GEN:_', 'PF:leave', '-COMP:V', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', 'LANG:EN', 'PHI:PER:_', 'LF:leave', '!SPEC:D', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
leave-          {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:T/fin', 'PHI:GEN:_', 'PF:leave', '-COMP:V', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', 'LANG:EN', 'PHI:PER:_', 'LF:leave', '!SPEC:D', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
like-           {'-SPEC:T/fin', 'LF:like', 'ARG', 'SPEC:P', 'PHI:GEN:_', '-COMP:V', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', 'LANG:EN', 'PHI:PER:_', 'PF:like', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_', '!COMP:D'}
likes           ['LANG:EN']
like            {'-SPEC:T/fin', 'LF:like', 'ARG', 'SPEC:P', 'PHI:GEN:_', '-COMP:V', 'SPEC:TO/inf', 'PHI:NUM:_', 'ASP', 'LANG:EN', 'PHI:PER:_', 'PF:like', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_', '!COMP:D'}
little          ['LANG:EN']
little-         {'LF:little', 'LANG:EN', 'PF:little-', '2SPEC', '0', 'SPEC:D'}
lle             {'-SPEC:iR', '-SPEC:T/fin', 'adjoinable', 'LF:for', '-COMP:T', 'ARG', '-COMP:T/fin', '-SPEC:P', '-SPEC:Neg/fin', '-SPEC:*', 'LANG:FI', '-SPEC:INF', 'P', 'COMP:D', '-SPEC:iWH', 'TAIL:V,+SEM:directional', '-SPEC:C/fin', 'PHI:NUM:_', '-SPEC:N', '-COMP:uWH', '-SPEC:C', '-SPEC:v', '-SPEC:ADV', 'PHI:PER:_', '+SEM:directional', 'PF:P(lle)', '!COMP:*', '-COMP:N', '-COMP:ADV', '-COMP:A', '-VAL', '-SPEC:V', '-SPEC:FORCE', 'PHI:DET:_'}
lla             {'-SPEC:iR', '-SPEC:T/fin', 'adjoinable', '-COMP:T', 'ARG', '-COMP:T/fin', '-SPEC:P', '-SPEC:Neg/fin', 'LANG:FI', '-SPEC:INF', 'P', 'COMP:D', '-SPEC:iWH', 'PHI:NUM:_', 'TAIL:*V', 'TAIL:T', '-SPEC:C/fin', '-SPEC:N', '-COMP:uWH', '-SPEC:C', '-SPEC:v', '-SPEC:ADV', 'PHI:PER:_', 'LF:by', '!COMP:*', '-COMP:N', '-COMP:ADV', '-COMP:A', '-VAL', 'SPEC:*', '-SPEC:V', '-SPEC:FORCE', 'PHI:DET:_', 'PF:P(lla)'}
Luisa           ['LANG:IT']
Luisa-          {'PF:Luisa', 'COMP:R', 'COMP:D/rel', 'COMP:T/prt', '-SPEC:T/fin', '-COMP:VA/inf', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', 'LANG:IT', '-COMP:V', '-SPEC:INF', 'COMP:C', '-SPEC:C/fin', '-SPEC:N', 'LF:Luisa', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-SEM:directional', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
lukemalla       ['LANG:FI']
lukee           ['LANG:FI']
luke-           {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:P', '-COMP:V', 'LANG:FI', 'LF:read', 'PF:luke', 'COMP:D', 'SPEC:TO/inf', 'PHI:NUM:_', 'CLASS:TR', 'ASP', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:P', '-COMP:V', 'LF:find', 'LANG:FI', 'PF:loyta-', 'ASP:BOUNDED', 'COMP:D', 'SPEC:TO/inf', 'PHI:NUM:_', 'CLASS:TR', 'ASP', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_', '!COMP:D'}
Mary            ['LANG:EN']
Mary-           {'COMP:R', 'COMP:T/prt', 'PF:Mary', 'N', '-SPEC:uWH', 'COMP:C', '-SPEC:C/fin', '-SPEC:R', 'SPEC:A', 'LANG:EN', 'COMP:R/D', '-SPEC:ADV', '-COMP:N', '-COMP:A', 'LF:Mary', 'COMP:uR', '-COMP:C/fin', '-SPEC:FORCE', 'COMP:D/rel', '-SPEC:T/fin', '-COMP:VA/inf', '-COMP:AUX', '-SPEC:P', '-COMP:V', '-SPEC:INF', '-adjoinable', '-SPEC:N', '-COMP:WH', '-SEM:directional', '-COMP:v', '-SPEC:V', 'COMP:P'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'COMP:R', 'COMP:T/prt', 'N', 'LF:Merja', '-SPEC:uWH', 'PF:Merja', 'LANG:FI', 'COMP:C', '-SPEC:C/fin', '-SPEC:R', 'SPEC:A', 'COMP:R/D', '-SPEC:ADV', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:C/fin', '-SPEC:FORCE', 'COMP:D/rel', '-SPEC:T/fin', '-COMP:VA/inf', '-COMP:AUX', '-SPEC:P', '-COMP:V', '-SPEC:INF', '-adjoinable', '-SPEC:N', '-COMP:WH', '-SEM:directional', '-COMP:v', '-SPEC:V', 'COMP:P'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'-SPEC:T/fin', '-SPEC:N', 'MA/inf', 'adjoinable', 'PF:malla', 'ADV', 'LF:by', '-SPEC:Neg/fin', 'COMP:v', 'LANG:FI', 'SPEC:*', '-SPEC:FORCE', 'TAIL:T'}
meren           ['LANG:FI']
mere-           {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-COMP:V', 'LANG:FI', '-SPEC:INF', 'COMP:C', 'LF:ocean', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', 'PF:meri', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
mies            {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', 'PF:mies', '-COMP:VA/inf', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-COMP:V', 'LANG:FI', 'LF:man', 'COMP:C', '-SPEC:INF', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
mistake         {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-COMP:V', 'PF:mistake', 'COMP:C', '-SPEC:INF', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'LANG:EN', 'COMP:R/D', '-SPEC:ADV', 'LF:mistake', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-SPEC:FORCE', '-COMP:V', 'LANG:FI', '-SPEC:INF', 'COMP:C', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', 'PF:mika-', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', '-COMP:C/fin', 'LF:what'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'-SPEC:T/fin', 'LANGN:EN', 'ARG', 'SPEC:P', '-COMP:P', 'PHI:GEN:_', '-COMP:V', 'COMP:D', 'SPEC:TO/inf', 'PHI:NUM:_', 'LF:move', 'CLASS:TR', 'ASP', 'PHI:PER:_', '+SEM:directional', '!COMP:*', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_', 'PF:move'}
mukavasti       ['LANG:EN']
mukava-         {'PF:mukavasti', 'LANG:FI', '2SPEC', '0', 'LF:comfortably', 'SPEC:D'}
must            {'-SPEC:T/fin', 'COMP:T/prt', '-SPEC:Neg', 'ARG', 'LF:must', '-COMP:T/fin', 'PHI:GEN:_', '!SPEC:*', 'PF:must', 'SPEC:C/fin', 'SPEC:*', 'MODAL', 'VAL', 'SPEC:TO/inf', 'SPEC:D', '-COMP:INF', 'PHI:NUM:_', 'SPEC:FORCE', '-SPEC:N', 'LANG:EN', '-SPEC:C', '-SPEC:v', 'COMP:V', 'T', 'PHI:PER:_', '!COMP:*', '!PROBE:V', 'FIN', 'COMP:v', '-SPEC:TO/inf', 'COMP:Neg', '-SPEC:V', 'PHI:DET:_', 'T/fin'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'-SPEC:T/fin', 'ARG', 'SPEC:P', 'LF:sell', '-COMP:T/fin', '-COMP:P', '-COMP:V', 'LANG:FI', 'ASP:BOUNDED', 'COMP:D', 'SPEC:TO/inf', 'PF:myy', 'PHI:NUM:_', 'CLASS:TR', 'ASP', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
naki            ['LANG:FI']
nakee           ['LANG:FI']
nake-           {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:P', 'PF:nake', '-COMP:V', 'LANG:FI', '-COMP:ESSA/inf', 'ASP:BOUNDED', 'COMP:D', 'SPEC:TO/inf', 'PHI:NUM:_', 'CLASS:TR', 'ASP', 'PHI:PER:_', 'LF:see', '!COMP:*', '-COMP:MA/ssa', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-COMP:MA/tta', '-SPEC:FORCE', 'PHI:DET:_'}
nayttaa         ['LANG:FI']
naytta-         {'-SPEC:T/fin', 'SPEC:P', '-ARG', '-COMP:V', 'PF:naytta', 'LANG:FI', 'VAL', 'SPEC:TO/inf', 'ASP', '!COMP:VA/inf', 'SEM:internal', '!SPEC:D', '-COMP:N', '-COMP:v', 'LF:seem', 'V', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE'}
ndo             {'-SPEC:T/fin', 'PF:PRG', 'INF', 'LANG:EN', '-COMP:FORCE', 'COMP:V', '-COMP:T/fin', '!COMP:*', '?ARG', 'PRG', 'COMP:v', 'VAL', '-SPEC:V', '-COMP:C/fin', 'LF:ing'}
ne              {'-SPEC:T/fin', '-SPEC:MA/lla', 'adjoinable', 'COMP:N', '-COMP:P', '-COMP:T/fin', '-SPEC:P', '-SPEC:Neg/fin', '-ARG', 'PF:ne', 'LANG:FI', '-SPEC:INF', 'PHI:PER:3', 'LF:those', '-COMP:D', '-SPEC:C', 'PHI:NUM:PL', 'D', '!PROBE:N', '!COMP:*', '-COMP:uR', 'OP', '-SPEC:V'}
niiden          ['LANG:EN']
nen             {'-SPEC:A', '-SPEC:D', 'PF:a', 'TAIL:D', 'LANG:FI', 'COMP:0', 'A', 'SPEC:*', 'LF:ing'}
not             {'-SPEC:T/fin', '-COMP:D', '-COMP:C', 'LANG:EN', 'PHI:PER:_', 'ARG', 'PHI:GEN:_', '!COMP:*', 'PHI:NUM:_', '-COMP:FIN', 'POL:NEG', '-VAL', 'SPEC:*', 'PHI:DET:_', 'Neg', 'PF:not', 'LF:not'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'-SPEC:T/fin', '-COMP:Neg/fin', '-COMP:T', 'ARG', 'SPEC:P', '-COMP:T/fin', 'LF:sleep', '-COMP:V', 'LANG:FI', 'SPEC:TO/inf', 'SPEC:D', 'PHI:NUM:_', 'ASP', '-COMP:D', 'PHI:PER:_', 'PF:nukku', '-COMP:MA/inf', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'PHI:DET:_', 'COMP:P', '-SPEC:FORCE', 'CLASS:INTR'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'COMP:R', '-COMP:C/fin', 'COMP:D/rel', 'COMP:T/prt', '-SPEC:T/fin', '-COMP:VA/inf', 'COMP:P', 'LF:possessions', 'N', '-SPEC:uWH', '-COMP:AUX', '-SPEC:P', '-COMP:V', 'LANG:FI', '-SPEC:INF', 'COMP:C', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', '-SPEC:V', 'PF:omaisuuden', '-SPEC:FORCE'}
operatoria      ['LANG:IT']
operatoria-     {'2SPEC', 'PF:operatoria', 'SPEC:D', '0', 'LF:operation', 'LANG:IT'}
ostaa           ['LANG:FI']
osta-           {'-SPEC:T/fin', 'ARG', 'SPEC:P', '-COMP:P', 'PF:osta', '-COMP:V', 'LANG:FI', 'ASP:BOUNDED', 'COMP:D', 'SPEC:TO/inf', 'PHI:NUM:_', 'CLASS:TR', 'ASP', 'LF:buy', 'PHI:PER:_', '!COMP:*', '-COMP:N', '-COMP:v', 'V', '-VAL', 'SPEC:ADV', 'COMP:P', '-SPEC:FORCE', 'PHI:DET:_'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'COMP:R', 'COMP:D/rel', '-SPEC:T/fin', 'COMP:T/prt', '-COMP:VA/inf', 'COMP:P', 'N', '-SPEC:uWH', '-COMP:AUX', 'PF:paiva', '-SPEC:P', '-COMP:V', 'LANG:FI', '-SPEC:INF', 'COMP:C', 'SEM:nonreferential', '-SPEC:C/fin', '-SPEC:N', '-SPEC:R', 'SPEC:A', '-COMP:WH', 'COMP:R/D', '-SPEC:ADV', '-COMP:N', '-COMP:A', 'COMP:uR', '-COMP:v', 'LF:day', '-SPEC:V', '-COMP:C/fin', '-SPEC:FORCE'}
