ï»¿dummy        {'LANG:EN', 'dummy'}
kirja-          {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', '-SEM:directional', '-COMP:N', 'LF:book', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'PF:kirja', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
kohti           {'-SPEC:C', 'PHI:NUM:_', '-SPEC:P', '-COMP:uWH', '-SPEC:FORCE', '-SPEC:iR', 'TAIL:V', '-SPEC:T/fin', 'PF:kohti', 'P', 'LF:towards', '-COMP:N', 'PHI:PER:_', '-COMP:T/fin', 'adjoinable', 'SPEC:*', 'COMP:D', 'LANG:FI', '-SPEC:v', '-SPEC:iWH', '-SPEC:C/fin', '-COMP:ADV', '-SPEC:N', 'PHI:DET:_', '-SPEC:INF', '-VAL', '!COMP:*', '-SPEC:ADV', 'ARG', '-SPEC:Neg/fin', '-SPEC:V'}
koko            {'-SPEC:C', '-COMP:D', '-SPEC:P', 'OP', '!PROBE:N', 'PF:koko', '-SPEC:T/fin', '-ARG', 'D', '-COMP:T/fin', 'adjoinable', 'COMP:N', 'LANG:FI', '-COMP:uR', '-SPEC:MA/lla', '-SPEC:INF', 'TAIL:T', 'LF:all', '!COMP:*', '-SPEC:Neg/fin', '-SPEC:V'}
kuka            ['LANG:FI']
kuka-           {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', 'LF:who', '-SPEC:ADV', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', 'PF:kuka', 'PHI', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
kuorsaa-        {'-COMP:v', '-COMP:D', 'PHI:NUM:_', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'LF:snore', 'SPEC:ADV', 'PF:kuorsaa', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'LANG:FI', 'V', 'PHI:DET:_', 'SPEC:P', '-VAL', 'ARG', '-COMP:V', 'PHI:PER:_'}
kuorsaamalla    ['LANG:FI']
lahella         {'-SPEC:C', '-SPEC:FORCE', '-SPEC:iR', '-SPEC:T/fin', '!SPEC:D', 'P', 'PF:lahella', '-COMP:N', '-COMP:T/fin', 'adjoinable', 'COMP:D', '-SPEC:v', '-SPEC:C/fin', '-COMP:C/fin', '!COMP:*', 'ARG', 'COMP:V', '-SPEC:V', '-SPEC:INF', 'PHI:NUM:_', '-SPEC:P', '-COMP:uWH', 'INF', '-COMP:FORCE', 'COMP:v', 'SPEC:*', '-SPEC:iWH', 'LANG:FI', '-COMP:ADV', '-SPEC:N', 'LF:near', 'PHI:DET:_', 'VAL', '-SPEC:ADV', '!SPEC:*', '-SPEC:Neg/fin', 'PHI:PER:_'}
lahella         {'-SPEC:C', 'PHI:NUM:_', '-SPEC:P', '-COMP:uWH', '-SPEC:FORCE', '!COMP:D', '-SPEC:iR', '-SPEC:T/fin', 'P', 'PF:lahella', '-COMP:N', 'PHI:PER:_', '-COMP:T/fin', 'adjoinable', 'SPEC:*', 'COMP:D', 'LANG:FI', '-SPEC:v', '-SPEC:iWH', '-SPEC:C/fin', '-COMP:ADV', 'LF:near', '-SPEC:N', '-SPEC:INF', 'PHI:DET:_', '-VAL', '!COMP:*', '-SPEC:ADV', 'ARG', '-SPEC:Neg/fin', '-SPEC:V'}
lahella_1       {'-SPEC:C', 'PHI:NUM:_', '-SPEC:P', '-COMP:uWH', '-SPEC:FORCE', '!COMP:D', '-SPEC:iR', '-SPEC:T/fin', 'P', 'PF:lahella', '-COMP:N', 'PHI:PER:_', '-COMP:T/fin', 'adjoinable', 'SPEC:*', 'COMP:D', 'LANG:FI', '-SPEC:v', '-SPEC:iWH', '-SPEC:C/fin', '-COMP:ADV', 'LF:near', '-SPEC:N', '-SPEC:INF', 'PHI:DET:_', '-VAL', '!COMP:*', '-SPEC:ADV', 'ARG', '-SPEC:Neg/fin', '-SPEC:V'}
lahella_2       {'-SPEC:C', '-SPEC:FORCE', '-SPEC:iR', '-SPEC:T/fin', '!SPEC:D', 'P', 'PF:lahella', '-COMP:N', '-COMP:T/fin', 'adjoinable', 'COMP:D', '-SPEC:v', '-SPEC:C/fin', '-COMP:C/fin', '!COMP:*', 'ARG', 'COMP:V', '-SPEC:V', '-SPEC:INF', 'PHI:NUM:_', '-SPEC:P', '-COMP:uWH', 'INF', '-COMP:FORCE', 'COMP:v', 'SPEC:*', '-SPEC:iWH', 'LANG:FI', '-COMP:ADV', '-SPEC:N', 'LF:near', 'PHI:DET:_', 'VAL', '-SPEC:ADV', '!SPEC:*', '-SPEC:Neg/fin', 'PHI:PER:_'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahti           ['LANG:FI']
lahte-          {'-COMP:v', '-COMP:D', 'PHI:NUM:_', '-SPEC:FORCE', '-COMP:MA/inf', 'LF:leave', '-SPEC:T/fin', 'COMP:P', 'SPEC:D', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', 'PF:lahtea', '-COMP:N', '-COMP:T/fin', 'LANG:FI', 'CLASS:INTR', 'V', 'PHI:DET:_', 'SPEC:P', '-VAL', 'COMP:PP', 'ARG', '-COMP:V', 'PHI:PER:_'}
lavano          ['LANG:IT']
lava-           {'-COMP:v', 'PHI:NUM:_', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:GEN:_', 'COMP:P', 'PF:lava', 'LANG:IT', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'COMP:D', 'LF:wash', 'V', 'PHI:DET:_', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'PHI:PER:_'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'-SPEC:C', '-COMP:D', '-SPEC:P', 'OP', '!PROBE:N', 'LF:D', '-SPEC:T/fin', '-ARG', 'LANG:IT', 'D', 'PF:le', '-COMP:T/fin', 'COMP:N', 'adjoinable', '-COMP:uR', '-SPEC:MA/lla', '-SPEC:INF', '!COMP:*', '-SPEC:Neg/fin', '-SPEC:V'}
leaves          ['LANG:EN']
leave           {'-COMP:v', 'PHI:NUM:_', '-SPEC:FORCE', 'LF:leave', '-SPEC:T/fin', '!SPEC:D', 'PHI:GEN:_', 'COMP:P', 'LANG:EN', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-COMP:N', '-COMP:T/fin', 'V', 'PHI:DET:_', 'SPEC:P', 'PF:leave', '-VAL', 'ARG', '-COMP:V', 'PHI:PER:_'}
leave-          {'-COMP:v', 'PHI:NUM:_', '-SPEC:FORCE', 'LF:leave', '-SPEC:T/fin', '!SPEC:D', 'PHI:GEN:_', 'COMP:P', 'LANG:EN', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'V', 'PHI:DET:_', 'SPEC:P', 'PF:leave', '-VAL', 'ARG', '-COMP:V', 'PHI:PER:_'}
like-           {'PF:like', '-COMP:v', 'PHI:NUM:_', '-SPEC:FORCE', '!COMP:D', '-SPEC:T/fin', 'PHI:GEN:_', 'COMP:P', 'LANG:EN', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-COMP:N', '-COMP:T/fin', 'LF:like', 'V', 'PHI:DET:_', 'SPEC:P', '-VAL', 'ARG', '-COMP:V', 'PHI:PER:_'}
likes           ['LANG:EN']
like            {'PF:like', '-COMP:v', 'PHI:NUM:_', '-SPEC:FORCE', '!COMP:D', '-SPEC:T/fin', 'PHI:GEN:_', 'COMP:P', 'LANG:EN', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-COMP:N', '-COMP:T/fin', 'LF:like', 'V', 'PHI:DET:_', 'SPEC:P', '-VAL', 'ARG', '-COMP:V', 'PHI:PER:_'}
little          ['LANG:EN']
little-         {'LF:little', '2SPEC', 'PF:little-', 'SPEC:D', 'LANG:EN', '0'}
lle             {'PF:P(lle)', '-SPEC:*', '-SPEC:C', 'PHI:NUM:_', '-SPEC:P', '-COMP:uWH', '-SPEC:FORCE', 'LF:for', '-SPEC:iR', '-SPEC:T/fin', 'P', '-COMP:N', 'PHI:PER:_', '-COMP:T/fin', 'adjoinable', 'COMP:D', 'LANG:FI', '-SPEC:v', '-SPEC:iWH', '-SPEC:C/fin', '-COMP:ADV', '-SPEC:N', 'PHI:DET:_', '-SPEC:INF', 'TAIL:V,+SEM:directional', '+SEM:directional', '-VAL', '!COMP:*', '-SPEC:ADV', 'ARG', '-SPEC:Neg/fin', '-SPEC:V'}
lla             {'-SPEC:C', 'PHI:NUM:_', '-SPEC:P', '-COMP:uWH', '-SPEC:FORCE', '-SPEC:iR', '-SPEC:T/fin', 'TAIL:*V', 'P', '-COMP:N', 'PHI:PER:_', '-COMP:T/fin', 'adjoinable', 'SPEC:*', 'COMP:D', 'LANG:FI', '-SPEC:v', '-SPEC:iWH', '-SPEC:C/fin', '-COMP:ADV', '-SPEC:N', 'PHI:DET:_', '-SPEC:INF', 'TAIL:T', 'LF:by', 'PF:P(lla)', '-VAL', '!COMP:*', '-SPEC:ADV', 'ARG', '-SPEC:Neg/fin', '-SPEC:V'}
Luisa           ['LANG:IT']
Luisa-          {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'LANG:IT', 'COMP:R/D', 'N', '-SEM:directional', '-COMP:N', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', 'LF:Luisa', '-SPEC:uWH', 'PF:Luisa', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
lukemalla       ['LANG:FI']
luke-           {'-COMP:v', 'PF:luke', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:P', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'COMP:D', 'LANG:FI', 'V', 'PHI:DET:_', 'LF:read', '-COMP:P', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'PHI:PER:_'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'-COMP:v', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '!COMP:D', '-SPEC:T/fin', 'LF:find', 'COMP:P', 'PF:loyta-', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', 'LANG:FI', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'PHI:PER:_'}
Mary            ['LANG:EN']
Mary-           {'PF:Mary', '-adjoinable', '-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', 'LF:Mary', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'LANG:EN', 'COMP:R/D', 'N', '-SEM:directional', '-COMP:N', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'-adjoinable', 'LF:Merja', '-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', '-SEM:directional', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'PF:Merja', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'COMP:v', 'ADV', 'SPEC:*', 'adjoinable', 'PF:malla', 'LANG:FI', '-SPEC:N', '-SPEC:FORCE', 'MA/inf', 'TAIL:T', 'LF:by', '-SPEC:T/fin', '-SPEC:Neg/fin'}
meren           ['LANG:FI']
mere-           {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', 'LF:ocean', 'PF:meri', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
mies            {'-COMP:v', '-COMP:A', 'PF:mies', 'SPEC:A', 'COMP:uR', '-SPEC:P', '-SPEC:FORCE', 'COMP:R', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'LF:man'}
mistake         {'LF:mistake', '-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', 'PF:mistake', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'LANG:EN', 'COMP:R/D', 'N', '-COMP:N', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'-COMP:v', '-COMP:A', 'PF:mika-', 'COMP:uR', '-SPEC:P', '-SPEC:FORCE', 'COMP:R', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', 'LF:what', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'-COMP:v', 'LF:move', 'ARG', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:GEN:_', 'COMP:P', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', 'PF:move', '-COMP:T/fin', 'COMP:D', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '+SEM:directional', '-VAL', '!COMP:*', 'LANGN:EN', '-COMP:V', 'PHI:PER:_'}
mukavasti       ['LANG:EN']
mukava-         {'2SPEC', 'LANG:FI', 'SPEC:D', 'PF:mukavasti', '0', 'LF:comfortably'}
must            {'!PROBE:V', '-SPEC:C', 'ARG', 'PHI:NUM:_', '-SPEC:FORCE', 'T', 'COMP:Neg', '-SPEC:T/fin', '!SPEC:D', 'PHI:GEN:_', 'SPEC:D', 'LANG:EN', 'SPEC:TO/inf', 'FIN', '-SPEC:TO/inf', 'PHI:PER:_', '-COMP:INF', '-COMP:T/fin', 'COMP:v', 'SPEC:*', 'PF:must', '-SPEC:v', 'COMP:T/prt', '-SPEC:C/fin', '-SPEC:N', 'PHI:DET:_', 'MODAL', '-SPEC:Neg', 'VAL', '!COMP:*', 'T/fin', 'LF:must', 'COMP:V', '-SPEC:V'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'-COMP:v', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:P', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', 'LANG:FI', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '-VAL', '!COMP:*', 'LF:sell', 'PF:myy', 'ARG', '-COMP:V', 'PHI:PER:_'}
naki            ['LANG:FI']
nake-           {'-COMP:v', 'ARG', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:P', '-COMP:MA/tta', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', 'LANG:FI', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '-COMP:V', '-VAL', '!COMP:*', '-COMP:ESSA/inf', 'PF:nake', 'LF:see', 'PHI:PER:_'}
nayttaa         ['LANG:FI']
naytta-         {'-COMP:v', '-SPEC:FORCE', '-SPEC:T/fin', '-ARG', '!SPEC:D', 'COMP:P', 'SPEC:TO/inf', 'LF:seem', 'ASP', 'SPEC:ADV', '-COMP:N', '-COMP:T/fin', 'SEM:internal', 'LANG:FI', 'PF:naytta', 'V', 'SPEC:P', 'VAL', '!COMP:VA/inf', '-COMP:V'}
ndo             {'COMP:v', '-COMP:T/fin', '?ARG', 'LF:ing', '-SPEC:V', '-COMP:C/fin', '-SPEC:T/fin', 'VAL', '!COMP:*', 'LANG:EN', '-COMP:FORCE', 'INF', 'PRG', 'COMP:V', 'PF:PRG'}
ne              {'-SPEC:C', '-COMP:D', 'PHI:PER:3', '-SPEC:P', 'OP', '!PROBE:N', 'LF:those', 'PF:ne', '-SPEC:T/fin', '-ARG', 'D', '-COMP:T/fin', 'COMP:N', 'adjoinable', 'LANG:FI', '-COMP:uR', '-SPEC:MA/lla', 'PHI:NUM:PL', '-SPEC:INF', '!COMP:*', '-SPEC:Neg/fin', '-SPEC:V'}
niiden          ['LANG:EN']
nen             {'SPEC:*', 'adjoinable', 'LANG:FI', '-SPEC:A', '-SPEC:D', 'LF:ing', 'A', 'COMP:0', 'TAIL:D', 'PF:a'}
not             {'LF:not', '-COMP:FIN', 'SPEC:*', 'Neg', '-COMP:C', '-COMP:D', 'PHI:NUM:_', 'PHI:DET:_', 'PF:not', '-SPEC:T/fin', 'PHI:GEN:_', 'PHI:PER:_', '-VAL', '!COMP:*', 'LANG:EN', 'ARG', 'POL:NEG'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'PF:nukku', '-COMP:v', '-COMP:D', 'PHI:NUM:_', '-SPEC:FORCE', '-COMP:MA/inf', '-SPEC:T/fin', 'COMP:P', 'SPEC:D', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:Neg/fin', '-COMP:N', '-COMP:T/fin', 'LF:sleep', 'LANG:FI', 'CLASS:INTR', 'V', 'PHI:DET:_', '-COMP:T', 'SPEC:P', '-VAL', 'ARG', '-COMP:V', 'PHI:PER:_'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'PF:omaisuuden', 'N', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', 'LF:possessions', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
operatoria      ['LANG:IT']
operatoria-     {'SPEC:D', '2SPEC', 'LF:operation', 'LANG:IT', 'PF:operatoria', '0'}
ostaa           ['LANG:FI']
osta-           {'-COMP:v', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'LF:buy', 'COMP:P', 'PF:osta', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', 'LANG:FI', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'PHI:PER:_'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', 'SEM:nonreferential', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', 'LF:day', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', 'PF:paiva', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
Pariisia        ['LANG:FI']
Pariisi-        {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', '-COMP:N', 'LANG:FI', 'LF:Paris', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', 'PF:Pariisi', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
Pekkaa          ['LANG:FI']
Pekka           ['LANG:FI']
Pekan_gen       ['LANG:FI']
Pekan_acc       ['LANG:FI']
Pekka_0acc      ['LANG:FI']
Pekka-          {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'PF:Pekka', '-SPEC:FORCE', 'COMP:R', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', '-SEM:directional', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', 'LF:Pekka', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
pelottaa        ['LANG:FI']
pelkaa-         {'-COMP:v', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:P', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'COMP:D', 'LANG:FI', 'LF:fear', 'PF:pelkaa', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'PHI:PER:_'}
persuades       ['LANG:EN']
persuade-       {'PF:persuade', 'COMP:TO/inf', '-COMP:v', 'PHI:NUM:_', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:GEN:_', 'COMP:P', 'LANG:EN', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', '-COMP:T/fin', 'LF:persuade', 'V', 'PHI:DET:_', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'SEM:external'}
peruuntui       ['LANG:FI']
peruuntu-       {'-COMP:v', 'PHI:NUM:_', '-SPEC:FORCE', '-SPEC:T/fin', 'LF:cancelled', 'COMP:P', 'SPEC:D', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-COMP:N', '-COMP:T/fin', 'PF:peruuntui', 'LANG:FI', 'V', 'PHI:DET:_', 'SPEC:P', '-VAL', 'ARG', '-COMP:V', 'PHI:PER:_'}
pesi            ['LANG:FI']
pesta           ['LANG:FI']
pese-           {'-COMP:v', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'PF:pese', 'COMP:P', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', 'LANG:FI', 'LF:wash', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'PHI:PER:_'}
pese-           {'-COMP:v', 'PHI:NUM:_', 'CLASS:TR', '-SPEC:FORCE', '-SPEC:T/fin', 'PF:pese', 'COMP:P', 'SPEC:ADV', 'ASP', 'SPEC:TO/inf', '-COMP:N', '-COMP:T/fin', 'COMP:D', 'LANG:FI', 'LF:wash', 'V', 'PHI:DET:_', '-COMP:P', 'SPEC:P', '-VAL', '!COMP:*', 'ARG', '-COMP:V', 'PHI:PER:_'}
petardi         {'-COMP:v', 'LF:firecrackers', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', 'PF:petardi', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'LANG:IT', 'COMP:R/D', 'N', '-COMP:N', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
pieni           ['LANG:FI']
pieni-          {'LF:small', 'PF:pieni-', '2SPEC', 'LANG:FI', 'SPEC:D', '0'}
poikien         ['LANG:FI']
poika-          {'-COMP:v', '-COMP:A', 'COMP:uR', '-SPEC:P', 'COMP:R', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:WH', 'COMP:P', 'COMP:R/D', 'N', 'PF:poika', '-COMP:N', 'LANG:FI', '-SPEC:R', '-SPEC:C/fin', '-SPEC:N', '-SPEC:V', '-COMP:C/fin', 'LF:boy', '-SPEC:uWH', '-SPEC:ADV', 'COMP:C', '-COMP:AUX', '-COMP:V', '-SPEC:INF', 'SPEC:A'}
puhelinta       ['LANG:FI']
puhelin-        {'PF:puhelin', '2SPEC', 'LF:phone', 'LANG:FI', 'SPEC:D', '0'}
punainen        ['LANG:FI']
puna-           {'2SPEC', 'LF:red', 'LANG:FI', 'SPEC:D', 'PF:puna-', '0'}
