ï»¿dummy        {'LANG:EN', 'dummy'}
juokse-         {'-SPEC:FORCE', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'PF:juokse-', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'LANG:FI', 'LF:run', 'COMP:P', '-COMP:N', 'ASP'}
kaksi           {'PHI:NUM:_', 'NUM', 'SPEC:*', 'LF:two', '-VAL', 'PF:kaksi', 'LANG:FI', 'COMP:N', 'PHI:NUM:SG', 'TAIL:ARG,VAL,FIN', 'PHI:PER:_', 'PHI:DET:_', 'ARG', 'COMP:n'}
kaksi           {'LANG:EN', 'NUM', 'SPEC:*', 'LF:two', 'PF:kaksi', 'TAIL:*POL:NEG', 'COMP:N', 'COMP:n', 'TAIL:ARG,ASP:BOUNDED'}
kaksi_1         {'PHI:NUM:_', 'NUM', 'SPEC:*', 'LF:two', '-VAL', 'PF:kaksi', 'LANG:FI', 'COMP:N', 'PHI:NUM:SG', 'TAIL:ARG,VAL,FIN', 'PHI:PER:_', 'PHI:DET:_', 'ARG', 'COMP:n'}
kaksi_2         {'LANG:EN', 'NUM', 'SPEC:*', 'LF:two', 'PF:kaksi', 'TAIL:*POL:NEG', 'COMP:N', 'COMP:n', 'TAIL:ARG,ASP:BOUNDED'}
kahdet          ['LANG:FI']
kahden          ['LANG:FI']
kaksi-          {'LANG:FI', 'NUM', 'COMP:N', 'LF:two', 'SPEC:*', 'PF:kaksi', 'COMP:n'}
kaupunkia       ['LANG:EN']
kaupunki        {'COMP:D/rel', 'COMP:R', 'PF:kaupunki', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', '-COMP:P', 'LF:city', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', '-COMP:N', '-COMP:WH', '-SPEC:P'}
kaski           ['LANG:FI']
kaskee          ['LANG:FI']
kaske-          {'-SPEC:FORCE', 'LF:order', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', '!COMP:A/inf', 'SEM:external', 'PF:kaske', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'ASP', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'LANG:FI', '-COMP:N', 'COMP:P'}
kellon          ['LANG:FI']
kellon          ['LANG:FI']
kellon_n        ['LANG:FI']
kellon_N        ['LANG:FI']
kelloja         ['LANG:FI']
kello           ['LANG:FI']
kello-          {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', 'PF:kello', 'LF:watch', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
kello0-         {'PF:kello', 'LF:watch', 'LANG:FI', 'SPEC:D', '0', '2SPEC'}
keta            ['LANG:FI']
kenen           ['LANG:FI']
key             {'LANG:EN', 'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', 'PF:key', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', 'LF:key', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
kirja           ['LANG:FI']
kirjan          ['LANG:FI']
kirjaa          ['LANG:FI']
kirja-          {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:P', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', 'PF:kirja', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SEM:directional', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', 'LF:book'}
knows           ['LANG:EN']
know-           {'LANG:EN', '-SPEC:FORCE', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', '-COMP:P', 'LF:know', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PHI:GEN:_', 'PF:know', '!COMP:*', 'COMP:P', '-COMP:N', 'ASP', 'CLASS:TR'}
kohti           {'-COMP:ADV', 'SPEC:*', '-COMP:A', '-SPEC:FORCE', 'LF:towards', '-SPEC:iR', '-SPEC:Neg/fin', 'COMP:D', 'PF:kohti', '-SPEC:INF', 'PHI:PER:_', 'PHI:DET:_', '-SPEC:v', 'ARG', '-SPEC:ADV', '-SPEC:T/fin', '-COMP:T/fin', '-SPEC:C', 'PHI:NUM:_', '-SPEC:N', '-VAL', 'adjoinable', 'TAIL:V', '-COMP:T', '-COMP:uWH', '-SPEC:V', '-SPEC:C/fin', 'LANG:FI', '-SPEC:iWH', 'P', '!COMP:*', '-COMP:N', '-SPEC:P'}
koko            {'LF:all', '-SPEC:Neg/fin', '-SPEC:INF', '-ARG', '-SPEC:MA/lla', '-SPEC:T/fin', '-COMP:T/fin', '-SPEC:C', '-COMP:P', 'adjoinable', '-COMP:uR', 'D', '-SPEC:V', 'LANG:FI', 'TAIL:T', 'COMP:N', '!PROBE:N', '!COMP:*', '-COMP:D', 'PF:koko', 'OP', '-SPEC:P'}
kuka            ['LANG:FI']
kuka-           {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', 'LF:who', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', 'PHI', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'PF:kuka', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
kuorsaa         ['LANG:FI']
kuorsaamalla    ['LANG:FI']
kuorsaa-        {'-SPEC:FORCE', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'LF:snore', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', '-COMP:T/fin', 'PHI:NUM:_', 'ASP', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'LANG:FI', 'PF:kuorsaa', '-COMP:D', '-COMP:N', 'COMP:P', '-COMP:WH'}
lahella         {'-COMP:ADV', 'SPEC:*', '-SPEC:iR', '-SPEC:Neg/fin', 'PHI:PER:_', 'PHI:DET:_', '-SPEC:ADV', '-COMP:T/fin', 'PF:lahella', '-COMP:T', '-SPEC:V', 'LANG:FI', 'COMP:V', 'P', '-COMP:N', '!SPEC:*', '-SPEC:P', '-COMP:A', '-COMP:FORCE', '-SPEC:FORCE', 'COMP:D', '-COMP:C/fin', '-SPEC:INF', '-SPEC:v', 'ARG', 'INF', '-SPEC:T/fin', 'PHI:NUM:_', '-SPEC:C', 'VAL', '-SPEC:N', 'LF:near', 'adjoinable', 'COMP:v', '-COMP:uWH', '-SPEC:C/fin', '-SPEC:iWH', '!COMP:*', '!SPEC:D'}
lahella         {'-COMP:ADV', 'SPEC:*', '-COMP:A', '-SPEC:FORCE', '-SPEC:iR', '-SPEC:Neg/fin', 'COMP:D', '-SPEC:INF', '!COMP:D', 'PHI:PER:_', '-SPEC:v', 'ARG', '-SPEC:ADV', '-SPEC:T/fin', '-COMP:T/fin', '-SPEC:C', 'PHI:NUM:_', '-SPEC:N', 'PHI:DET:_', 'LF:near', '-VAL', 'PF:lahella', 'adjoinable', '-COMP:T', '-COMP:uWH', '-SPEC:V', '-SPEC:C/fin', 'LANG:FI', '-SPEC:iWH', 'P', '!COMP:*', '-COMP:N', '-SPEC:P'}
lahella_1       {'-COMP:ADV', 'SPEC:*', '-COMP:A', '-SPEC:FORCE', '-SPEC:iR', '-SPEC:Neg/fin', 'COMP:D', '-SPEC:INF', '!COMP:D', 'PHI:PER:_', '-SPEC:v', 'ARG', '-SPEC:ADV', '-SPEC:T/fin', '-COMP:T/fin', '-SPEC:C', 'PHI:NUM:_', '-SPEC:N', 'PHI:DET:_', 'LF:near', '-VAL', 'PF:lahella', 'adjoinable', '-COMP:T', '-COMP:uWH', '-SPEC:V', '-SPEC:C/fin', 'LANG:FI', '-SPEC:iWH', 'P', '!COMP:*', '-COMP:N', '-SPEC:P'}
lahella_2       {'-COMP:ADV', 'SPEC:*', '-SPEC:iR', '-SPEC:Neg/fin', 'PHI:PER:_', 'PHI:DET:_', '-SPEC:ADV', '-COMP:T/fin', 'PF:lahella', '-COMP:T', '-SPEC:V', 'LANG:FI', 'COMP:V', 'P', '-COMP:N', '!SPEC:*', '-SPEC:P', '-COMP:A', '-COMP:FORCE', '-SPEC:FORCE', 'COMP:D', '-COMP:C/fin', '-SPEC:INF', '-SPEC:v', 'ARG', 'INF', '-SPEC:T/fin', 'PHI:NUM:_', '-SPEC:C', 'VAL', '-SPEC:N', 'LF:near', 'adjoinable', 'COMP:v', '-COMP:uWH', '-SPEC:C/fin', '-SPEC:iWH', '!COMP:*', '!SPEC:D'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahti           ['LANG:FI']
lahte-          {'LF:leave', '-COMP:MA/inf', '-SPEC:FORCE', 'COMP:PP', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', 'CLASS:INTR', '-SPEC:T/fin', 'PHI:NUM:_', 'COMP:P', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PF:lahtea', 'LANG:FI', 'SPEC:D', '-COMP:D', '-COMP:N', 'ASP'}
lavano          ['LANG:IT']
lava-           {'LANG:IT', '-SPEC:FORCE', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PF:lava', 'PHI:GEN:_', 'LF:wash', '!COMP:*', 'COMP:P', '-COMP:N', 'ASP'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'LANG:IT', 'PF:le', '-SPEC:Neg/fin', '-SPEC:INF', '-ARG', '-SPEC:MA/lla', 'LF:D', '-SPEC:T/fin', '-COMP:T/fin', '-SPEC:C', '-COMP:P', 'adjoinable', '-COMP:uR', 'D', '-SPEC:V', 'COMP:N', '!PROBE:N', '!COMP:*', '-COMP:D', 'OP', '-SPEC:P'}
leaves          ['LANG:EN']
leave           {'LF:leave', 'LANG:EN', '-SPEC:FORCE', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', '-COMP:T/fin', 'PHI:NUM:_', 'ASP', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PHI:GEN:_', 'PF:leave', '-COMP:N', 'COMP:P', '!SPEC:D'}
leave-          {'LF:leave', 'LANG:EN', '-SPEC:FORCE', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', '-COMP:T/fin', 'PHI:NUM:_', 'ASP', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PHI:GEN:_', 'PF:leave', '-COMP:N', 'COMP:P', '!SPEC:D'}
like-           {'LANG:EN', '-SPEC:FORCE', '-COMP:v', 'LF:like', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', '!COMP:D', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'ASP', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PF:like', 'PHI:GEN:_', '-COMP:N', 'COMP:P'}
likes           ['LANG:EN']
like            {'LANG:EN', '-SPEC:FORCE', '-COMP:v', 'LF:like', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', '!COMP:D', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'ASP', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PF:like', 'PHI:GEN:_', '-COMP:N', 'COMP:P'}
little          ['LANG:EN']
little-         {'LANG:EN', '2SPEC', 'SPEC:D', 'PF:little-', '0', 'LF:little'}
lle             {'-COMP:ADV', '-COMP:A', 'TAIL:V,+SEM:directional', '-SPEC:FORCE', 'LF:for', '-SPEC:Neg/fin', '-SPEC:iR', 'COMP:D', '-SPEC:INF', 'PHI:PER:_', 'PHI:DET:_', '-SPEC:v', 'ARG', '-SPEC:ADV', 'PF:P(lle)', '-COMP:T/fin', '-SPEC:T/fin', '-SPEC:C', '-SPEC:N', 'PHI:NUM:_', '-VAL', 'adjoinable', '-COMP:T', '-COMP:uWH', '-SPEC:V', '-SPEC:C/fin', 'LANG:FI', '-SPEC:iWH', '-SPEC:*', 'P', '+SEM:directional', '!COMP:*', '-COMP:N', '-SPEC:P'}
lla             {'-COMP:ADV', 'SPEC:*', '-COMP:A', '-SPEC:FORCE', '-SPEC:iR', '-SPEC:Neg/fin', 'COMP:D', '-SPEC:INF', 'PHI:PER:_', 'PHI:DET:_', '-SPEC:v', 'ARG', '-SPEC:ADV', '-SPEC:T/fin', '-COMP:T/fin', 'LF:by', '-SPEC:C', '-SPEC:N', 'PHI:NUM:_', '-VAL', 'adjoinable', '-COMP:T', 'PF:P(lla)', '-COMP:uWH', '-SPEC:V', '-SPEC:C/fin', 'TAIL:T', 'LANG:FI', '-SPEC:iWH', 'P', '!COMP:*', '-COMP:N', 'TAIL:*V', '-SPEC:P'}
Luisa           ['LANG:IT']
Luisa-          {'LANG:IT', 'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'LF:Luisa', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SEM:directional', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'PF:Luisa', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
lukemalla       ['LANG:FI']
lukee           ['LANG:FI']
luke-           {'-SPEC:FORCE', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'ASP', '-COMP:P', '-VAL', 'LF:read', 'SPEC:P', 'V', 'SPEC:ADV', 'LANG:FI', '!COMP:*', 'COMP:P', '-COMP:N', 'PF:luke', 'CLASS:TR'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'-SPEC:FORCE', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', '!COMP:D', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'ASP', '-COMP:P', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PF:loyta-', 'LF:find', 'LANG:FI', '!COMP:*', 'COMP:P', '-COMP:N', 'ASP:BOUNDED', 'CLASS:TR'}
Mary            ['LANG:EN']
Mary-           {'LANG:EN', 'COMP:D/rel', '-SPEC:R', 'COMP:C', '-COMP:v', '-COMP:V', 'PF:Mary', '-SPEC:uWH', '-SPEC:ADV', '-SPEC:V', '-COMP:VA/inf', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-COMP:C/fin', 'LF:Mary', '-SPEC:INF', '-SEM:directional', '-SPEC:T/fin', '-SPEC:N', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', '-adjoinable'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'COMP:D/rel', '-SPEC:R', 'COMP:C', '-COMP:v', 'LF:Merja', '-COMP:V', '-SPEC:uWH', 'PF:Merja', '-SPEC:ADV', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-COMP:C/fin', '-SPEC:INF', '-SEM:directional', '-SPEC:T/fin', '-SPEC:N', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', '-adjoinable'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'LF:by', '-SPEC:N', 'PF:malla', 'SPEC:*', 'adjoinable', 'COMP:v', '-SPEC:FORCE', 'TAIL:T', 'LANG:FI', '-SPEC:Neg/fin', 'ADV', 'MA/inf', '-SPEC:T/fin'}
meren           ['LANG:FI']
mere-           {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', 'PF:meri', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', 'LF:ocean', '-COMP:WH', '-SPEC:P'}
mies            {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', 'PF:mies', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', 'SPEC:A', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'LF:man', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
mistake         {'LANG:EN', 'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'PF:mistake', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', '-SPEC:C/fin', 'COMP:T/prt', '-COMP:WH', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', 'LF:mistake', '-SPEC:P'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', 'LF:what', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', 'PF:mika-', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'-SPEC:FORCE', 'LF:move', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', 'LANGN:EN', '-SPEC:T/fin', 'PHI:NUM:_', 'COMP:P', '-COMP:P', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PHI:GEN:_', '+SEM:directional', '!COMP:*', 'PF:move', '-COMP:N', 'ASP', 'CLASS:TR'}
mukavasti       ['LANG:EN']
mukava-         {'LANG:FI', 'SPEC:D', 'LF:comfortably', 'PF:mukavasti', '0', '2SPEC'}
must            {'LANG:EN', 'SPEC:*', 'T', '-SPEC:Neg', '-COMP:INF', 'SPEC:FORCE', '!PROBE:V', 'SPEC:TO/inf', 'PHI:PER:_', 'PHI:DET:_', '-SPEC:v', 'ARG', 'MODAL', 'FIN', '-COMP:T/fin', '-SPEC:T/fin', '-SPEC:C', 'VAL', '-SPEC:N', 'PHI:NUM:_', 'PHI:GEN:_', 'LF:must', 'COMP:v', 'PF:must', 'SPEC:C/fin', '-SPEC:V', '-SPEC:TO/inf', 'COMP:T/prt', 'T/fin', 'COMP:Neg', 'COMP:V', 'SPEC:D', '!COMP:*', '!SPEC:*'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'-SPEC:FORCE', 'PF:myy', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', 'LF:sell', '-SPEC:T/fin', '-COMP:T/fin', 'PHI:NUM:_', 'ASP', '-COMP:P', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'LANG:FI', '!COMP:*', 'COMP:P', '-COMP:N', 'ASP:BOUNDED', 'CLASS:TR'}
naki            ['LANG:FI']
nakee           ['LANG:FI']
nake-           {'-SPEC:FORCE', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', 'LF:see', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'COMP:P', 'ASP', '-COMP:P', 'PF:nake', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', '-COMP:MA/tta', '-COMP:ESSA/inf', 'LANG:FI', '!COMP:*', 'CLASS:TR', '-COMP:N', 'ASP:BOUNDED', '-COMP:MA/ssa'}
nayttaa         ['LANG:FI']
naytta-         {'LF:seem', 'SEM:internal', '-SPEC:FORCE', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', '-ARG', '-SPEC:T/fin', 'PF:naytta', 'VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'LANG:FI', 'COMP:P', '-COMP:N', 'ASP', '!SPEC:D', '!COMP:VA/inf'}
ndo             {'-COMP:T/fin', 'VAL', 'LANG:EN', 'PRG', '?ARG', '-COMP:FORCE', 'COMP:v', '-SPEC:V', 'LF:ing', 'COMP:V', 'PF:PRG', '-COMP:C/fin', '!COMP:*', 'INF', '-SPEC:T/fin'}
ne              {'PHI:PER:3', 'PHI:NUM:PL', '-COMP:D', '-SPEC:Neg/fin', '-SPEC:INF', '-ARG', '-SPEC:MA/lla', '-SPEC:T/fin', '-COMP:T/fin', '-SPEC:C', '-COMP:P', 'LF:those', 'adjoinable', '-COMP:uR', 'D', '-SPEC:V', 'LANG:FI', 'COMP:N', '!PROBE:N', '!COMP:*', 'PF:ne', 'OP', '-SPEC:P'}
niiden          ['LANG:EN']
nen             {'COMP:0', 'SPEC:*', 'TAIL:D', 'PF:a', 'A', 'LF:ing', 'LANG:FI', '-SPEC:D', '-SPEC:A'}
not             {'PHI:NUM:_', 'LF:not', 'LANG:EN', 'SPEC:*', '-VAL', 'PHI:GEN:_', '-COMP:C', 'Neg', '-COMP:D', 'PF:not', 'POL:NEG', 'PHI:PER:_', '!COMP:*', '-COMP:FIN', 'PHI:DET:_', 'ARG', '-SPEC:T/fin'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'-COMP:MA/inf', '-SPEC:FORCE', 'PF:nukku', '-COMP:v', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'ARG', 'CLASS:INTR', '-COMP:T/fin', '-SPEC:T/fin', 'COMP:P', 'PHI:NUM:_', '-COMP:Neg/fin', 'LF:sleep', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', '-COMP:T', 'LANG:FI', 'SPEC:D', '-COMP:D', '-COMP:N', 'ASP'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', 'PF:omaisuuden', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', 'LF:possessions', '-SPEC:V', '-COMP:VA/inf', 'LANG:FI', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
operatoria      ['LANG:IT']
operatoria-     {'LANG:IT', 'LF:operation', 'SPEC:D', '2SPEC', '0', 'PF:operatoria'}
ostaa           ['LANG:FI']
osta-           {'-SPEC:FORCE', '-COMP:v', 'COMP:D', 'SPEC:TO/inf', '-COMP:V', 'PHI:PER:_', 'PHI:DET:_', 'LF:buy', 'ARG', '-SPEC:T/fin', 'PHI:NUM:_', 'ASP', '-COMP:P', '-VAL', 'SPEC:P', 'SPEC:ADV', 'V', 'PF:osta', 'LANG:FI', '!COMP:*', 'COMP:P', '-COMP:N', 'ASP:BOUNDED', 'CLASS:TR'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'COMP:D/rel', 'COMP:R', '-COMP:AUX', '-COMP:A', 'SEM:nonreferential', '-SPEC:FORCE', 'N', '-SPEC:R', 'COMP:C', '-COMP:v', 'PF:paiva', '-COMP:V', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:INF', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:N', '-SPEC:V', 'LF:day', 'LANG:FI', '-COMP:VA/inf', '-SPEC:C/fin', 'COMP:T/prt', 'COMP:R/D', 'COMP:uR', 'SPEC:A', 'COMP:P', '-COMP:N', '-COMP:WH', '-SPEC:P'}
