ï»¿dummy        {'dummy', 'LANG:EN'}
kohti           {'-SPEC:FORCE', '-COMP:ADV', '-SPEC:Neg/fin', '!COMP:*', 'PHI:DET:_', 'PF:kohti', '-SPEC:C', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-SPEC:iR', 'PHI:PER:_', 'PHI:NUM:_', '-SPEC:v', 'ARG', '-SPEC:iWH', 'adjoinable', '-SPEC:T/fin', 'TAIL:V', '-COMP:uWH', 'LF:towards', 'P', '-SPEC:P', 'COMP:D', '-VAL', '-SPEC:V', '-COMP:T/fin', '-SPEC:C/fin', 'SPEC:*'}
koko            {'TAIL:T', '-SPEC:Neg/fin', '-SPEC:D', '!COMP:*', '-SPEC:C', '-ARG', '-SPEC:INF', '-SPEC:N', 'LANG:FI', 'OP', '-COMP:D', '!PROBE:N', 'D', 'LF:all', 'adjoinable', '-SPEC:MA/lla', '-COMP:uR', '-SPEC:T/fin', '-SPEC:P', 'PF:koko', '-SPEC:V', '-COMP:T/fin', 'COMP:N'}
kuka            ['LANG:FI']
kuka-           {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', 'PHI', 'LF:who', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', '-COMP:D', '-COMP:v', 'N', 'COMP:P', 'PF:kuka', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
kuorsaa-        {'-SPEC:FORCE', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'PHI:NUM:_', '-COMP:D', '-COMP:v', 'COMP:P', 'LF:snore', '-COMP:V', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'PF:kuorsaa', '-COMP:WH', '-VAL', '-COMP:T/fin'}
kuorsaamalla    ['LANG:FI']
lahella         {'-COMP:ADV', 'PHI:DET:_', '-SPEC:ADV', '-SPEC:INF', '-SPEC:N', 'LANG:FI', 'INF', 'COMP:v', '-COMP:FORCE', 'adjoinable', '-SPEC:T/fin', 'P', 'COMP:D', 'LF:near', 'SPEC:*', '-SPEC:FORCE', '-SPEC:Neg/fin', '!COMP:*', '-SPEC:C', '!SPEC:D', 'PF:lahella', '-COMP:N', '-COMP:C/fin', '-SPEC:iR', 'PHI:PER:_', 'PHI:NUM:_', '-SPEC:v', 'ARG', '-SPEC:iWH', '-COMP:uWH', '!SPEC:*', '-SPEC:P', 'COMP:V', '-SPEC:V', '-COMP:T/fin', 'VAL', '-SPEC:C/fin'}
lahella         {'-SPEC:FORCE', '-COMP:ADV', '!COMP:*', '-SPEC:Neg/fin', 'PHI:DET:_', '-SPEC:C', '-SPEC:ADV', '-SPEC:INF', '!COMP:D', 'PF:lahella', '-COMP:N', '-SPEC:N', 'LANG:FI', '-SPEC:iR', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:v', 'ARG', '-SPEC:iWH', 'adjoinable', '-SPEC:T/fin', '-COMP:uWH', 'P', '-SPEC:P', 'COMP:D', '-VAL', '-SPEC:V', 'LF:near', '-SPEC:C/fin', 'SPEC:*'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahte-          {'-SPEC:FORCE', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'PHI:NUM:_', '-COMP:D', '-COMP:v', 'COMP:P', '-COMP:V', 'SPEC:D', 'ARG', '-SPEC:T/fin', 'ASP', 'COMP:PP', 'SPEC:ADV', 'PF:lahtea', '-VAL', 'LF:leave', '-COMP:T/fin', 'CLASS:INTR'}
lavano          ['LANG:IT']
lava-           {'-SPEC:FORCE', '!COMP:*', 'PHI:DET:_', 'PF:lava', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', 'LF:wash', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'COMP:D', '-VAL', '-COMP:T/fin', 'LANG:IT', 'PHI:GEN:_'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'-SPEC:Neg/fin', '-SPEC:D', '!COMP:*', '-SPEC:C', '-ARG', '-SPEC:INF', '-SPEC:N', 'OP', '-COMP:D', '!PROBE:N', 'LF:D', 'D', '-SPEC:MA/lla', '-COMP:uR', '-SPEC:T/fin', 'adjoinable', 'PF:le', '-SPEC:P', '-SPEC:V', '-COMP:T/fin', 'COMP:N', 'LANG:IT'}
leaves          ['LANG:EN']
leave           {'-SPEC:FORCE', 'PHI:DET:_', '!SPEC:D', 'SPEC:P', 'V', 'SPEC:TO/inf', 'PF:leave', '-COMP:N', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-VAL', 'LF:leave', '-COMP:T/fin', 'PHI:GEN:_', 'LANG:EN'}
leave-          {'-SPEC:FORCE', 'PHI:DET:_', '!SPEC:D', 'SPEC:P', 'V', 'SPEC:TO/inf', 'PF:leave', '-COMP:N', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-VAL', 'LF:leave', '-COMP:T/fin', 'PHI:GEN:_', 'LANG:EN'}
like-           {'-SPEC:FORCE', 'PHI:DET:_', '!COMP:D', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LF:like', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'PF:like', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-VAL', '-COMP:T/fin', 'PHI:GEN:_', 'LANG:EN'}
likes           ['LANG:EN']
like            {'-SPEC:FORCE', 'PHI:DET:_', '!COMP:D', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LF:like', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'PF:like', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-VAL', '-COMP:T/fin', 'PHI:GEN:_', 'LANG:EN'}
little          ['LANG:EN']
little-         {'0', 'SPEC:D', '2SPEC', 'PF:little-', 'LF:little', 'LANG:EN'}
lle             {'-SPEC:FORCE', '-COMP:ADV', '-SPEC:Neg/fin', '!COMP:*', 'PHI:DET:_', '-SPEC:C', 'LF:for', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-SPEC:iR', 'PHI:PER:_', 'PHI:NUM:_', 'PF:P(lle)', '-SPEC:v', '-SPEC:*', 'ARG', '-SPEC:iWH', 'adjoinable', '-SPEC:T/fin', '-COMP:uWH', 'P', '+SEM:directional', '-SPEC:P', 'COMP:D', '-VAL', '-SPEC:V', '-COMP:T/fin', 'TAIL:V,+SEM:directional', '-SPEC:C/fin'}
lla             {'-SPEC:FORCE', 'TAIL:T', '-COMP:ADV', '-SPEC:Neg/fin', 'PF:P(lla)', '!COMP:*', '-SPEC:C', 'PHI:DET:_', '-SPEC:ADV', '-SPEC:INF', 'LF:by', '-COMP:N', '-SPEC:N', 'LANG:FI', '-SPEC:iR', 'PHI:PER:_', 'PHI:NUM:_', '-SPEC:v', 'ARG', '-SPEC:iWH', 'adjoinable', '-SPEC:T/fin', '-COMP:uWH', 'P', '-SPEC:P', 'COMP:D', '-VAL', '-SPEC:V', '-COMP:T/fin', 'TAIL:*V', '-SPEC:C/fin', 'SPEC:*'}
Luisa           ['LANG:IT']
Luisa-          {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', 'PF:Luisa', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', '-COMP:C/fin', '-COMP:AUX', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-SEM:directional', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', 'LANG:IT', '-SPEC:C/fin', 'LF:Luisa', '-SPEC:uWH'}
lukemalla       ['LANG:FI']
luke-           {'-SPEC:FORCE', '!COMP:*', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'LF:read', 'PHI:NUM:_', '-COMP:v', 'PF:luke', 'COMP:P', '-COMP:V', 'ARG', '-COMP:P', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'-SPEC:FORCE', 'ASP:BOUNDED', '!COMP:*', 'PHI:DET:_', 'PF:loyta-', '!COMP:D', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'LF:find', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-COMP:P', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin'}
Mary            ['LANG:EN']
Mary-           {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', 'PF:Mary', '-SPEC:ADV', '-SPEC:INF', 'LF:Mary', '-COMP:N', '-SPEC:N', '-COMP:C/fin', '-COMP:AUX', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:T/fin', '-COMP:V', '-COMP:A', '-SPEC:uWH', 'SPEC:A', '-SPEC:T/fin', '-SEM:directional', '-COMP:WH', '-SPEC:P', 'COMP:R', '-adjoinable', 'COMP:R/D', '-SPEC:V', 'COMP:uR', '-SPEC:C/fin', 'LANG:EN'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', 'PF:Merja', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:T/fin', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-SEM:directional', '-COMP:WH', '-SPEC:P', 'COMP:R', '-adjoinable', 'COMP:R/D', '-SPEC:V', 'LF:Merja', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'-SPEC:FORCE', 'TAIL:T', '-SPEC:Neg/fin', 'adjoinable', '-SPEC:T/fin', 'LF:by', '-SPEC:N', 'MA/inf', 'PF:malla', 'LANG:FI', 'ADV', 'COMP:v', 'SPEC:*'}
meren           ['LANG:FI']
mere-           {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', 'PF:meri', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', 'LF:ocean', '-COMP:D', 'N', 'COMP:P', '-COMP:v', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
mistake         {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', '-COMP:C/fin', '-COMP:AUX', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-SPEC:uWH', '-COMP:V', '-COMP:A', 'SPEC:A', 'PF:mistake', '-SPEC:T/fin', 'LF:mistake', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', '-SPEC:C/fin', 'LANG:EN'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', 'PF:mika-', '-COMP:D', 'LF:what', 'N', 'COMP:P', '-COMP:v', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'-SPEC:FORCE', '!COMP:*', 'PHI:DET:_', 'PF:move', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'LANGN:EN', 'LF:move', 'ARG', '-COMP:P', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '+SEM:directional', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin', 'PHI:GEN:_'}
mukavasti       ['LANG:EN']
mukava-         {'0', 'PF:mukavasti', 'SPEC:D', 'LANG:FI', '2SPEC', 'LF:comfortably'}
must            {'-SPEC:FORCE', '!COMP:*', 'PHI:DET:_', 'COMP:T/prt', '!SPEC:D', '-COMP:INF', 'LF:must', 'COMP:Neg', 'SPEC:TO/inf', 'FIN', '-SPEC:N', 'PHI:PER:_', 'PHI:NUM:_', 'T', 'COMP:v', '-SPEC:v', 'SPEC:D', 'ARG', '-SPEC:TO/inf', '-SPEC:Neg', '-SPEC:T/fin', 'PHI:GEN:_', 'T/fin', '!PROBE:V', 'PF:must', 'COMP:D', 'COMP:V', '-SPEC:V', '-COMP:T/fin', 'MODAL', 'VAL', '-SPEC:C/fin', 'SPEC:*', 'LANG:EN'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'-SPEC:FORCE', 'ASP:BOUNDED', '!COMP:*', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'PHI:NUM:_', '-COMP:v', 'COMP:P', 'LF:sell', '-COMP:V', 'ARG', '-COMP:P', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin', 'PF:myy'}
naki            ['LANG:FI']
nake-           {'-SPEC:FORCE', 'ASP:BOUNDED', '!COMP:*', 'PHI:DET:_', 'PF:nake', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', '-COMP:ESSA/inf', 'PHI:NUM:_', '-COMP:MA/inf', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-COMP:P', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'LF:see', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin'}
nayttaa         ['LANG:FI']
naytta-         {'-SPEC:FORCE', 'LF:seem', '-ARG', 'PF:naytta', '!SPEC:D', '!COMP:VA/inf', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'LANG:FI', 'SEM:internal', '-COMP:v', 'COMP:P', '-COMP:V', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-COMP:T/fin', 'VAL'}
ndo             {'!COMP:*', '-COMP:FORCE', '?ARG', '-SPEC:T/fin', 'LF:ing', 'PRG', '-COMP:T/fin', '-COMP:C/fin', 'COMP:V', 'INF', '-SPEC:V', 'VAL', 'PF:PRG', 'COMP:v', 'LANG:EN'}
ne              {'PHI:PER:3', '-SPEC:Neg/fin', '-SPEC:D', '!COMP:*', '-SPEC:C', '-ARG', '-SPEC:INF', '-SPEC:N', 'LANG:FI', 'OP', '-COMP:D', '!PROBE:N', 'LF:those', 'D', '-SPEC:MA/lla', '-COMP:uR', 'PF:ne', '-SPEC:T/fin', 'adjoinable', 'PHI:NUM:PL', '-SPEC:P', '-SPEC:V', '-COMP:T/fin', 'COMP:N'}
niiden          ['LANG:EN']
nen             {'-SPEC:D', 'A', 'TAIL:D', 'adjoinable', 'LF:ing', 'COMP:0', 'LANG:FI', '-SPEC:A', 'SPEC:*', 'PF:a'}
not             {'!COMP:*', 'ARG', 'LF:not', 'PHI:NUM:_', 'PHI:DET:_', 'POL:NEG', '-SPEC:T/fin', 'PHI:GEN:_', 'PF:not', '-VAL', 'Neg', 'PHI:PER:_', '-COMP:C', '-COMP:D', 'SPEC:*', '-COMP:FIN', 'LANG:EN'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'-SPEC:FORCE', 'PHI:DET:_', 'PF:nukku', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:Neg/fin', '-COMP:N', 'PHI:PER:_', 'LF:sleep', 'LANG:FI', 'PHI:NUM:_', '-COMP:D', '-COMP:v', 'COMP:P', '-COMP:V', '-COMP:T', 'SPEC:D', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-VAL', '-COMP:T/fin', 'CLASS:INTR'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', 'PF:omaisuuden', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', 'LF:possessions', '-SPEC:C/fin', '-SPEC:uWH'}
operatoria      ['LANG:IT']
operatoria-     {'0', 'SPEC:D', '2SPEC', 'LF:operation', 'LANG:IT', 'PF:operatoria'}
ostaa           ['LANG:FI']
osta-           {'-SPEC:FORCE', 'ASP:BOUNDED', '!COMP:*', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', 'LF:buy', '-COMP:N', 'LANG:FI', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-COMP:P', 'PF:osta', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', '-COMP:D', '-COMP:v', 'N', 'PF:paiva', 'COMP:P', '-COMP:V', '-COMP:A', '-COMP:T/fin', 'LF:day', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', 'SEM:nonreferential', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
Pariisia        ['LANG:FI']
Pariisi-        {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', 'LF:Paris', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:V', '-COMP:A', 'SPEC:A', 'PF:Pariisi', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
Pekkaa          ['LANG:FI']
Pekka           ['LANG:FI']
Pekan_gen       ['LANG:FI']
Pekan_acc       ['LANG:FI']
Pekka_0acc      ['LANG:FI']
Pekka-          {'-SPEC:R', '-SPEC:FORCE', 'PF:Pekka', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', 'LF:Pekka', '-SEM:directional', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
pelottaa        ['LANG:FI']
pelkaa-         {'-SPEC:FORCE', '!COMP:*', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', 'PF:pelkaa', '-COMP:P', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'LF:fear', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin'}
persuades       ['LANG:EN']
persuade-       {'-SPEC:FORCE', '!COMP:*', 'PHI:DET:_', 'COMP:TO/inf', 'SEM:external', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'PF:persuade', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'LF:persuade', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-VAL', '-COMP:T/fin', 'PHI:GEN:_', 'LANG:EN'}
peruuntui       ['LANG:FI']
peruuntu-       {'-SPEC:FORCE', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'SPEC:D', 'LF:cancelled', 'ARG', '-SPEC:T/fin', 'PF:peruuntui', 'ASP', 'SPEC:ADV', '-VAL', '-COMP:T/fin'}
pesi            ['LANG:FI']
pesta           ['LANG:FI']
pese-           {'-SPEC:FORCE', 'ASP:BOUNDED', '!COMP:*', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-COMP:P', 'LF:wash', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin', 'PF:pese'}
pese-           {'-SPEC:FORCE', '!COMP:*', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'LANG:FI', 'PHI:NUM:_', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-COMP:P', 'LF:wash', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'CLASS:TR', 'COMP:D', '-VAL', '-COMP:T/fin', 'PF:pese'}
petardi         {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', 'PF:petardi', '-COMP:N', '-SPEC:N', '-COMP:C/fin', '-COMP:AUX', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:T/fin', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', 'LF:firecrackers', '-SPEC:V', 'COMP:uR', 'LANG:IT', '-SPEC:C/fin', '-SPEC:uWH'}
pieni           ['LANG:FI']
pieni-          {'0', 'LF:small', 'SPEC:D', 'LANG:FI', '2SPEC', 'PF:pieni-'}
poikien         ['LANG:FI']
poika-          {'-SPEC:R', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', 'LANG:FI', '-COMP:AUX', '-COMP:C/fin', 'PF:poika', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:T/fin', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', 'LF:boy', 'COMP:uR', '-SPEC:C/fin', '-SPEC:uWH'}
puhelinta       ['LANG:FI']
puhelin-        {'PF:puhelin', '0', 'SPEC:D', '2SPEC', 'LANG:FI', 'LF:phone'}
punainen        ['LANG:FI']
puna-           {'0', 'SPEC:D', '2SPEC', 'LANG:FI', 'LF:red', 'PF:puna-'}
presupposto     {'PF:presupposto', '-SPEC:R', '-COMP:ADV', '-SPEC:FORCE', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', '-COMP:C/fin', '-COMP:AUX', '-COMP:D', '-COMP:v', 'N', 'COMP:P', '-COMP:V', '-COMP:A', 'LF:presupposition', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', 'LANG:IT', '-SPEC:C/fin', '-SPEC:uWH'}
primary         {'PF:primary', '-SPEC:R', '-COMP:ADV', '-SPEC:FORCE', '-SPEC:ADV', '-SPEC:INF', '-COMP:N', '-SPEC:N', '-COMP:C/fin', '-COMP:AUX', '-COMP:D', '-COMP:v', 'N', 'COMP:P', 'LANG:IT', '-COMP:V', '-COMP:A', 'SPEC:A', '-SPEC:T/fin', '-COMP:WH', '-SPEC:P', 'COMP:R', 'COMP:R/D', '-SPEC:V', '-COMP:T/fin', 'COMP:uR', 'LF:nurse', '-SPEC:C/fin', '-SPEC:uWH'}
promises        ['LANG:EN']
promise-        {'PF:promise', '-SPEC:FORCE', 'PHI:DET:_', 'SPEC:P', 'V', 'SPEC:TO/inf', '-COMP:N', 'PHI:PER:_', 'PHI:NUM:_', 'SEM:internal', '-COMP:v', 'COMP:P', '-COMP:V', 'SPEC:D', 'ARG', 'LF:promise', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', 'COMP:D', '-VAL', '-COMP:T/fin', 'PHI:GEN:_', 'LANG:EN'}
pyytaa          ['LANG:FI']
pyyta-          {'-SPEC:FORCE', 'PHI:DET:_', 'SEM:external', 'SPEC:P', 'V', 'SPEC:TO/inf', 'PF:pyyda', '-COMP:N', 'LANG:FI', 'PHI:PER:_', 'PHI:NUM:_', 'LF:ask', '-COMP:v', 'COMP:P', '-COMP:V', 'ARG', '-SPEC:T/fin', 'ASP', 'SPEC:ADV', '-VAL', '-COMP:T/fin'}
raukesi         ['LANG:FI']
