ï»¿dummy        {'dummy', 'LANG:EN'}
kohti           {'-VAL', 'LF:towards', 'ARG', 'COMP:D', '-SPEC:P', '-SPEC:V', 'LANG:FI', '-SPEC:Neg/fin', '-COMP:uWH', '-SPEC:T/fin', 'SPEC:*', 'PHI:PER:_', '-SPEC:INF', '-SPEC:iWH', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', '-SPEC:C/fin', '-SPEC:C', '-SPEC:iR', '-SPEC:v', 'adjoinable', 'P', '-COMP:N', '-SPEC:N', '!COMP:*', '-SPEC:ADV', 'TAIL:V', '-SPEC:FORCE', '-COMP:ADV', 'PF:kohti'}
koko            {'PF:koko', 'TAIL:T', '-COMP:uR', '-COMP:D', 'LF:all', '-SPEC:MA/lla', '-SPEC:P', '!PROBE:N', '-SPEC:V', 'LANG:FI', '-SPEC:Neg/fin', '-SPEC:T/fin', '-SPEC:INF', '-COMP:T/fin', '-SPEC:C', '-ARG', 'COMP:N', 'D', 'adjoinable', '!COMP:*', 'OP'}
kuka            ['LANG:FI']
kuka-           {'-SPEC:uWH', 'PF:kuka', '-COMP:A', '-COMP:WH', 'LF:who', '-COMP:C/fin', '-SPEC:V', 'LANG:FI', '-SPEC:P', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'PHI', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
kuorsaa-        {'-COMP:D', 'ARG', 'LF:snore', '-COMP:WH', 'LANG:FI', 'COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', 'PF:kuorsaa', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
kuorsaamalla    ['LANG:FI']
lahella         {'ARG', 'VAL', '!SPEC:*', 'LANG:FI', '-SPEC:V', '-SPEC:Neg/fin', '-COMP:uWH', 'PHI:PER:_', '-COMP:T/fin', 'PHI:DET:_', 'PF:lahella', '-SPEC:C/fin', 'adjoinable', '-SPEC:N', '!COMP:*', 'COMP:V', 'COMP:D', '-SPEC:P', '-COMP:C/fin', 'COMP:v', 'INF', '-COMP:FORCE', '-SPEC:T/fin', 'SPEC:*', '!SPEC:D', '-SPEC:INF', 'PHI:NUM:_', '-SPEC:C', '-SPEC:iR', '-SPEC:v', '-COMP:N', 'P', 'LF:near', '-SPEC:ADV', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:iWH'}
lahella         {'ARG', 'COMP:D', '-SPEC:P', '-SPEC:V', 'LANG:FI', '-SPEC:Neg/fin', '-COMP:uWH', '-SPEC:T/fin', 'SPEC:*', 'PHI:PER:_', '-SPEC:INF', '-SPEC:iWH', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'PF:lahella', '-SPEC:C/fin', '-SPEC:C', '-SPEC:iR', '-SPEC:v', 'adjoinable', 'P', '-COMP:N', '-SPEC:N', '!COMP:*', 'LF:near', '-SPEC:ADV', '!COMP:D', '-SPEC:FORCE', '-COMP:ADV', '-VAL'}
lahella_1       {'ARG', 'COMP:D', '-SPEC:P', '-SPEC:V', 'LANG:FI', '-SPEC:Neg/fin', '-COMP:uWH', '-SPEC:T/fin', 'SPEC:*', 'PHI:PER:_', '-SPEC:INF', '-SPEC:iWH', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'PF:lahella', '-SPEC:C/fin', '-SPEC:C', '-SPEC:iR', '-SPEC:v', 'adjoinable', 'P', '-COMP:N', '-SPEC:N', '!COMP:*', 'LF:near', '-SPEC:ADV', '!COMP:D', '-SPEC:FORCE', '-COMP:ADV', '-VAL'}
lahella_2       {'ARG', 'VAL', '!SPEC:*', 'LANG:FI', '-SPEC:V', '-SPEC:Neg/fin', '-COMP:uWH', 'PHI:PER:_', '-COMP:T/fin', 'PHI:DET:_', 'PF:lahella', '-SPEC:C/fin', 'adjoinable', '-SPEC:N', '!COMP:*', 'COMP:V', 'COMP:D', '-SPEC:P', '-COMP:C/fin', 'COMP:v', 'INF', '-COMP:FORCE', '-SPEC:T/fin', 'SPEC:*', '!SPEC:D', '-SPEC:INF', 'PHI:NUM:_', '-SPEC:C', '-SPEC:iR', '-SPEC:v', '-COMP:N', 'P', 'LF:near', '-SPEC:ADV', '-SPEC:FORCE', '-COMP:ADV', '-SPEC:iWH'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahti           ['LANG:FI']
lahte-          {'-COMP:D', 'ARG', 'LANG:FI', 'COMP:PP', 'LF:leave', 'COMP:P', 'SPEC:D', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', 'CLASS:INTR', '-COMP:T/fin', 'PHI:DET:_', 'ASP', 'PF:lahtea', '-COMP:N', 'SPEC:P', 'V', '-COMP:V', '-COMP:MA/inf', '-COMP:v', '-SPEC:FORCE', '-VAL'}
lavano          ['LANG:IT']
lava-           {'ARG', 'COMP:D', 'LANG:IT', 'COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'LF:wash', 'PHI:PER:_', 'SPEC:ADV', 'PF:lava', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'-COMP:uR', '-COMP:D', '-SPEC:MA/lla', '-SPEC:P', '!PROBE:N', 'LANG:IT', '-SPEC:V', '-SPEC:Neg/fin', '-SPEC:T/fin', '-SPEC:INF', '-COMP:T/fin', 'LF:D', '-SPEC:C', '-ARG', 'COMP:N', 'D', 'adjoinable', '!COMP:*', 'OP', 'PF:le'}
leaves          ['LANG:EN']
leave           {'ARG', 'LF:leave', 'COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', '!SPEC:D', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'LANG:EN', 'V', '-COMP:V', '-COMP:v', '-SPEC:FORCE', 'PF:leave', '-VAL'}
leave-          {'ARG', 'LF:leave', 'COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', '!SPEC:D', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', 'LANG:EN', '-COMP:V', '-COMP:v', '-SPEC:FORCE', 'PF:leave', '-VAL'}
like-           {'ARG', 'COMP:P', 'LF:like', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', 'PF:like', '-COMP:N', 'SPEC:P', 'V', 'LANG:EN', '-COMP:V', '!COMP:D', '-COMP:v', '-SPEC:FORCE', '-VAL'}
likes           ['LANG:EN']
like            {'ARG', 'COMP:P', 'LF:like', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', 'PF:like', '-COMP:N', 'SPEC:P', 'V', 'LANG:EN', '-COMP:V', '!COMP:D', '-COMP:v', '-SPEC:FORCE', '-VAL'}
little          ['LANG:EN']
little-         {'2SPEC', 'PF:little-', 'SPEC:D', 'LF:little', '0', 'LANG:EN'}
lle             {'ARG', 'COMP:D', '-SPEC:P', '-SPEC:V', 'LANG:FI', '-SPEC:Neg/fin', '+SEM:directional', '-COMP:uWH', '-SPEC:T/fin', 'PHI:PER:_', '-SPEC:INF', '-SPEC:iWH', '-SPEC:FORCE', '-COMP:T/fin', 'PHI:NUM:_', 'PF:P(lle)', 'PHI:DET:_', '-SPEC:C/fin', '-SPEC:C', '-SPEC:iR', '-SPEC:v', 'adjoinable', 'P', '-COMP:N', 'TAIL:V,+SEM:directional', '-SPEC:N', '!COMP:*', '-SPEC:ADV', 'LF:for', '-SPEC:*', '-COMP:ADV', '-VAL'}
lla             {'TAIL:T', 'ARG', 'COMP:D', '-SPEC:P', '-SPEC:V', 'LANG:FI', '-SPEC:Neg/fin', 'LF:by', '-COMP:uWH', '-SPEC:T/fin', 'SPEC:*', 'PHI:PER:_', '-SPEC:INF', 'TAIL:*V', '-SPEC:iWH', '-COMP:T/fin', 'PHI:NUM:_', 'PHI:DET:_', '-SPEC:C/fin', '-SPEC:C', '-SPEC:iR', '-SPEC:v', 'PF:P(lla)', 'adjoinable', 'P', '-COMP:N', '-SPEC:N', '!COMP:*', '-SPEC:ADV', '-SPEC:FORCE', '-COMP:ADV', '-VAL'}
Luisa           ['LANG:IT']
Luisa-          {'LF:Luisa', '-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', 'LANG:IT', '-SPEC:V', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', 'PF:Luisa', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-SEM:directional', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
lukemalla       ['LANG:FI']
luke-           {'CLASS:TR', 'ARG', 'COMP:D', 'LANG:FI', 'COMP:P', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', 'PF:luke', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL', 'LF:read'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'ASP:BOUNDED', 'CLASS:TR', 'ARG', 'COMP:D', 'LF:find', 'LANG:FI', 'COMP:P', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PF:loyta-', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:v', '-COMP:V', '!COMP:D', '-SPEC:FORCE', '-VAL'}
Mary            ['LANG:EN']
Mary-           {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', 'PF:Mary', '-SPEC:V', '-SPEC:P', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', '-COMP:N', '-adjoinable', 'SPEC:A', 'LANG:EN', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-SEM:directional', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'LF:Mary', 'N', '-SPEC:FORCE'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'PF:Merja', 'COMP:R', '-SPEC:C/fin', 'LF:Merja', '-COMP:N', '-adjoinable', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-SEM:directional', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'PF:malla', 'TAIL:T', '-SPEC:FORCE', 'adjoinable', 'COMP:v', 'LANG:FI', '-SPEC:N', '-SPEC:Neg/fin', 'LF:by', '-SPEC:T/fin', 'SPEC:*', 'MA/inf', 'ADV'}
meren           ['LANG:FI']
mere-           {'LF:ocean', '-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', 'PF:meri', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
mies            {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', '-SPEC:FORCE', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'LF:man', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', 'PF:mies'}
mistake         {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'PF:mistake', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'LANG:EN', 'COMP:C', '-SPEC:N', '-COMP:AUX', 'LF:mistake', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'LF:what', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', 'PF:mika-', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'CLASS:TR', 'ARG', 'COMP:D', 'COMP:P', '-COMP:P', '+SEM:directional', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', 'LF:move', 'LANGN:EN', 'ASP', 'PF:move', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
mukavasti       ['LANG:EN']
mukava-         {'2SPEC', 'LF:comfortably', 'LANG:FI', 'SPEC:D', 'PF:mukavasti', '0'}
must            {'-COMP:INF', 'SPEC:*', 'PF:must', 'MODAL', 'ARG', 'VAL', '-SPEC:V', 'COMP:v', 'FIN', 'SPEC:D', '-SPEC:T/fin', 'LF:must', 'SPEC:TO/inf', 'PHI:PER:_', '!SPEC:D', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', '-SPEC:TO/inf', '-SPEC:C/fin', '-SPEC:C', '-SPEC:v', 'COMP:Neg', 'LANG:EN', '-SPEC:N', '!COMP:*', 'COMP:T/prt', '-SPEC:Neg', 'COMP:V', '!PROBE:V', 'T/fin', 'T', '-SPEC:FORCE'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'-VAL', 'ASP:BOUNDED', 'CLASS:TR', 'ARG', 'COMP:D', 'LANG:FI', 'COMP:P', 'LF:sell', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', 'PF:myy'}
naki            ['LANG:FI']
nake-           {'ASP:BOUNDED', 'CLASS:TR', 'ARG', 'COMP:D', 'LANG:FI', '-COMP:ESSA/inf', 'COMP:P', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'LF:see', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:v', '-COMP:V', '-COMP:MA/tta', '-SPEC:FORCE', 'PF:nake', '-VAL'}
nayttaa         ['LANG:FI']
naytta-         {'VAL', 'LANG:FI', 'COMP:P', '-SPEC:T/fin', 'SEM:internal', 'SPEC:TO/inf', 'LF:seem', 'SPEC:ADV', '!SPEC:D', '-COMP:T/fin', 'ASP', '-ARG', '!COMP:VA/inf', '-COMP:N', 'SPEC:P', 'V', 'PF:naytta', '-COMP:V', '-COMP:v', '-SPEC:FORCE'}
ndo             {'?ARG', '-COMP:C/fin', 'VAL', '-SPEC:V', 'LF:ing', 'LANG:EN', 'COMP:v', '!COMP:*', 'INF', '-COMP:FORCE', 'COMP:V', '-SPEC:T/fin', '-COMP:T/fin', 'PF:PRG', 'PRG'}
ne              {'PF:ne', '-COMP:uR', '-COMP:D', '-SPEC:MA/lla', '-SPEC:P', '!PROBE:N', '-SPEC:V', 'LANG:FI', '-SPEC:Neg/fin', '-SPEC:T/fin', '-SPEC:INF', '-COMP:T/fin', '-SPEC:C', '-ARG', 'PHI:NUM:PL', 'COMP:N', 'D', 'adjoinable', 'PHI:PER:3', '!COMP:*', 'OP', 'LF:those'}
niiden          ['LANG:EN']
nen             {'adjoinable', 'LANG:FI', 'LF:ing', '-SPEC:A', '-SPEC:D', 'SPEC:*', 'TAIL:D', 'PF:a', 'A', 'COMP:0'}
not             {'-COMP:D', 'ARG', 'PF:not', 'LF:not', '-COMP:FIN', 'Neg', 'LANG:EN', '!COMP:*', 'PHI:DET:_', 'POL:NEG', '-SPEC:T/fin', 'SPEC:*', 'PHI:PER:_', '-COMP:C', 'PHI:NUM:_', 'PHI:GEN:_', '-VAL'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'-COMP:D', 'ARG', '-COMP:T', 'LF:sleep', 'LANG:FI', 'COMP:P', 'SPEC:D', '-COMP:Neg/fin', '-SPEC:T/fin', 'SPEC:TO/inf', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:PER:_', '-COMP:T/fin', 'CLASS:INTR', 'PHI:DET:_', 'ASP', 'PF:nukku', '-COMP:N', 'SPEC:P', 'V', '-COMP:MA/inf', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'LF:possessions', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', '-SPEC:FORCE', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', 'PF:omaisuuden'}
operatoria      ['LANG:IT']
operatoria-     {'SPEC:D', '2SPEC', 'LF:operation', 'LANG:IT', '0', 'PF:operatoria'}
ostaa           ['LANG:FI']
osta-           {'ASP:BOUNDED', 'CLASS:TR', 'ARG', 'COMP:D', 'LANG:FI', 'COMP:P', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:v', 'LF:buy', '-COMP:V', 'PF:osta', '-SPEC:FORCE', '-VAL'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'LF:day', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', '-SPEC:FORCE', 'COMP:R', 'PF:paiva', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', 'SEM:nonreferential'}
Pariisia        ['LANG:FI']
Pariisi-        {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'LF:Paris', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', 'PF:Pariisi', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
Pekkaa          ['LANG:FI']
Pekka           ['LANG:FI']
Pekan_gen       ['LANG:FI']
Pekan_acc       ['LANG:FI']
Pekka_0acc      ['LANG:FI']
Pekka-          {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', 'PF:Pekka', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-SEM:directional', '-COMP:v', '-COMP:V', 'LF:Pekka', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
pelottaa        ['LANG:FI']
pelkaa-         {'CLASS:TR', 'ARG', 'COMP:D', 'LANG:FI', 'COMP:P', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', 'PF:pelkaa', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', 'LF:fear', '-VAL'}
persuades       ['LANG:EN']
persuade-       {'SEM:external', 'ARG', 'PF:persuade', 'COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:GEN:_', '-COMP:T/fin', 'PHI:DET:_', 'COMP:TO/inf', 'ASP', 'LF:persuade', '-COMP:N', 'SPEC:P', 'V', 'LANG:EN', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
peruuntui       ['LANG:FI']
peruuntu-       {'PF:peruuntui', 'ARG', 'LANG:FI', 'COMP:P', 'LF:cancelled', 'SPEC:D', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'ASP', '-COMP:N', 'SPEC:P', 'V', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
pesi            ['LANG:FI']
pesta           ['LANG:FI']
pese-           {'ASP:BOUNDED', 'CLASS:TR', 'ARG', 'COMP:D', 'LANG:FI', 'COMP:P', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'LF:wash', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'PF:pese', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
pese-           {'CLASS:TR', 'ARG', 'COMP:D', 'LANG:FI', 'COMP:P', '-COMP:P', '-SPEC:T/fin', 'SPEC:TO/inf', 'LF:wash', 'PHI:PER:_', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:T/fin', 'PHI:DET:_', 'PF:pese', 'ASP', '-COMP:N', 'SPEC:P', 'V', '!COMP:*', '-COMP:V', '-COMP:v', '-SPEC:FORCE', '-VAL'}
petardi         {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', 'LANG:IT', '-SPEC:V', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', 'PF:petardi', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', 'LF:firecrackers', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
pieni           ['LANG:FI']
pieni-          {'LF:small', 'SPEC:D', '2SPEC', 'PF:pieni-', 'LANG:FI', '0'}
poikien         ['LANG:FI']
poika-          {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', '-SPEC:V', 'LANG:FI', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'COMP:R', 'PF:poika', 'LF:boy', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE'}
puhelinta       ['LANG:FI']
puhelin-        {'LANG:FI', 'SPEC:D', '2SPEC', 'PF:puhelin', '0', 'LF:phone'}
punainen        ['LANG:FI']
puna-           {'LANG:FI', 'SPEC:D', '2SPEC', 'PF:puna-', '0', 'LF:red'}
presupposto     {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', 'LANG:IT', '-SPEC:V', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', 'LF:presupposition', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', '-SPEC:FORCE', 'PF:presupposto'}
primary         {'-SPEC:uWH', '-COMP:A', '-COMP:WH', '-COMP:C/fin', '-SPEC:P', 'LANG:IT', '-SPEC:V', 'LF:nurse', 'COMP:P', 'COMP:uR', '-SPEC:T/fin', '-SPEC:R', 'COMP:R/D', '-SPEC:INF', '-SPEC:FORCE', 'COMP:R', '-SPEC:C/fin', '-COMP:N', 'SPEC:A', 'COMP:C', '-SPEC:N', '-COMP:AUX', '-COMP:v', '-COMP:V', '-SPEC:ADV', 'N', 'PF:primary'}
promises        ['LANG:EN']
