ï»¿dummy        {'dummy', 'LANG:EN'}
juokse-         {'PHI:DET:_', 'PF:juokse-', 'ASP', 'SPEC:TO/inf', 'LANG:FI', 'COMP:P', 'LF:run', 'PHI:PER:_', 'V', 'SPEC:ADV', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
kaksi           {'TAIL:ARG,VAL,FIN', 'ARG', 'SPEC:*', 'PHI:DET:_', 'COMP:N', 'NUM', 'COMP:n', '-VAL', 'PHI:NUM:SG', 'LANG:FI', 'PHI:NUM:_', 'PF:kaksi', 'LF:two', 'PHI:PER:_'}
kaksi           {'TAIL:ARG,ASP:BOUNDED', 'SPEC:*', 'TAIL:*POL:NEG', 'COMP:N', 'NUM', 'LANG:EN', 'COMP:n', 'PF:kaksi', 'LF:two'}
kaksi_1         {'TAIL:ARG,VAL,FIN', 'ARG', 'SPEC:*', 'PHI:DET:_', 'COMP:N', 'NUM', 'COMP:n', '-VAL', 'PHI:NUM:SG', 'LANG:FI', 'PHI:NUM:_', 'PF:kaksi', 'LF:two', 'PHI:PER:_'}
kaksi_2         {'TAIL:ARG,ASP:BOUNDED', 'SPEC:*', 'TAIL:*POL:NEG', 'COMP:N', 'NUM', 'LANG:EN', 'COMP:n', 'PF:kaksi', 'LF:two'}
kahdet          ['LANG:FI']
kahden          ['LANG:FI']
kaksi-          {'SPEC:*', 'NUM', 'LANG:FI', 'COMP:N', 'PF:kaksi', 'LF:two', 'COMP:n'}
kaupunkia       ['LANG:EN']
kaupunki        {'PF:kaupunki', 'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', 'LF:city', '-SPEC:uWH', '-COMP:P', 'LANG:FI', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
kaski           ['LANG:FI']
kaskee          ['LANG:FI']
kaske-          {'PHI:DET:_', 'LF:order', 'ASP', 'SPEC:TO/inf', 'COMP:P', 'LANG:FI', 'PHI:PER:_', 'V', 'SPEC:ADV', '!COMP:A/inf', 'ARG', 'PF:kaske', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', '-SPEC:T/fin', 'PHI:NUM:_', 'SEM:external', '-VAL', 'SPEC:P'}
kellon          ['LANG:FI']
kellon          ['LANG:FI']
kellon_n        ['LANG:FI']
kellon_N        ['LANG:FI']
kelloja         ['LANG:FI']
kello           ['LANG:FI']
kello-          {'LF:watch', 'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', '-SPEC:uWH', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'PF:kello', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
kello0-         {'PF:kello', '0', 'LF:watch', '2SPEC', 'SPEC:D', 'LANG:FI'}
keta            ['LANG:FI']
kenen           ['LANG:FI']
key             {'COMP:R/D', 'PF:key', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', 'LF:key', '-COMP:C/fin', 'LANG:EN', '-SPEC:uWH', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
kirja           ['LANG:FI']
kirjan          ['LANG:FI']
kirjaa          ['LANG:FI']
kirja-          {'-SEM:directional', 'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', '-SPEC:uWH', 'LF:book', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'PF:kirja', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
knows           ['LANG:EN']
know-           {'PHI:DET:_', 'LANG:EN', 'ASP', 'PHI:GEN:_', 'LF:know', 'SPEC:TO/inf', '-COMP:P', '!COMP:*', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'COMP:D', 'ARG', 'PF:know', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'CLASS:TR', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
kohti           {'-COMP:T/fin', 'adjoinable', '-SPEC:ADV', 'PHI:DET:_', '-SPEC:INF', '-SPEC:iWH', '-COMP:ADV', '-COMP:uWH', '-SPEC:v', '!COMP:*', 'LANG:FI', '-SPEC:V', 'PHI:PER:_', 'LF:towards', 'COMP:D', 'ARG', 'PF:kohti', '-SPEC:Neg/fin', '-COMP:N', '-SPEC:FORCE', '-COMP:T', 'SPEC:*', '-SPEC:P', 'TAIL:V', '-SPEC:C', '-SPEC:iR', '-COMP:A', '-SPEC:T/fin', '-SPEC:N', 'PHI:NUM:_', 'P', '-VAL', '-SPEC:C/fin'}
koko            {'-COMP:D', 'D', '-COMP:T/fin', 'adjoinable', '!PROBE:N', '-SPEC:MA/lla', '-SPEC:INF', '-COMP:uR', '-COMP:P', 'LF:all', 'TAIL:T', '!COMP:*', 'LANG:FI', '-SPEC:V', '-SPEC:Neg/fin', 'PF:koko', 'COMP:N', '-SPEC:P', '-SPEC:C', '-SPEC:T/fin', 'OP', '-ARG'}
kuka            ['LANG:FI']
kuka-           {'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', 'LF:who', 'PF:kuka', '-SPEC:uWH', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', 'PHI', '-SPEC:FORCE', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:v', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
kuorsaa         ['LANG:FI']
kuorsaamalla    ['LANG:FI']
kuorsaa-        {'-COMP:D', 'LF:snore', '-COMP:T/fin', '-COMP:WH', 'PHI:DET:_', 'ASP', 'SPEC:TO/inf', 'COMP:P', 'LANG:FI', 'PHI:PER:_', 'V', 'SPEC:ADV', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'PF:kuorsaa', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
lahella         {'PHI:DET:_', '-SPEC:INF', '-COMP:uWH', '!COMP:*', 'LANG:FI', '!SPEC:D', 'COMP:D', '-SPEC:Neg/fin', '-COMP:N', 'INF', '-COMP:T', '-SPEC:P', '-SPEC:C', '-SPEC:iR', '-COMP:A', '!SPEC:*', '-SPEC:T/fin', '-SPEC:N', 'PHI:NUM:_', 'P', '-SPEC:C/fin', 'COMP:V', '-COMP:T/fin', 'COMP:v', 'adjoinable', '-SPEC:iWH', 'PF:lahella', '-COMP:C/fin', '-COMP:ADV', '-SPEC:v', '-SPEC:V', 'PHI:PER:_', 'ARG', 'LF:near', '-SPEC:FORCE', 'SPEC:*', '-COMP:FORCE', 'VAL', '-SPEC:ADV'}
lahella         {'-COMP:T/fin', 'adjoinable', '-SPEC:ADV', 'PHI:DET:_', '-SPEC:INF', '-SPEC:iWH', 'PF:lahella', '-COMP:ADV', '-COMP:uWH', '!COMP:D', '-SPEC:v', '!COMP:*', 'LANG:FI', '-SPEC:V', 'PHI:PER:_', 'COMP:D', 'LF:near', '-SPEC:Neg/fin', 'ARG', '-COMP:N', '-SPEC:FORCE', '-COMP:T', 'SPEC:*', '-SPEC:P', '-SPEC:C', '-SPEC:iR', '-COMP:A', '-SPEC:T/fin', '-SPEC:N', 'PHI:NUM:_', 'P', '-VAL', '-SPEC:C/fin'}
lahella_1       {'-COMP:T/fin', 'adjoinable', '-SPEC:ADV', 'PHI:DET:_', '-SPEC:INF', '-SPEC:iWH', 'PF:lahella', '-COMP:ADV', '-COMP:uWH', '!COMP:D', '-SPEC:v', '!COMP:*', 'LANG:FI', '-SPEC:V', 'PHI:PER:_', 'COMP:D', 'LF:near', '-SPEC:Neg/fin', 'ARG', '-COMP:N', '-SPEC:FORCE', '-COMP:T', 'SPEC:*', '-SPEC:P', '-SPEC:C', '-SPEC:iR', '-COMP:A', '-SPEC:T/fin', '-SPEC:N', 'PHI:NUM:_', 'P', '-VAL', '-SPEC:C/fin'}
lahella_2       {'PHI:DET:_', '-SPEC:INF', '-COMP:uWH', '!COMP:*', 'LANG:FI', '!SPEC:D', 'COMP:D', '-SPEC:Neg/fin', '-COMP:N', 'INF', '-COMP:T', '-SPEC:P', '-SPEC:C', '-SPEC:iR', '-COMP:A', '!SPEC:*', '-SPEC:T/fin', '-SPEC:N', 'PHI:NUM:_', 'P', '-SPEC:C/fin', 'COMP:V', '-COMP:T/fin', 'COMP:v', 'adjoinable', '-SPEC:iWH', 'PF:lahella', '-COMP:C/fin', '-COMP:ADV', '-SPEC:v', '-SPEC:V', 'PHI:PER:_', 'ARG', 'LF:near', '-SPEC:FORCE', 'SPEC:*', '-COMP:FORCE', 'VAL', '-SPEC:ADV'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahti           ['LANG:FI']
lahte-          {'-COMP:D', 'COMP:PP', 'PF:lahtea', 'PHI:DET:_', 'ASP', 'SPEC:TO/inf', 'LANG:FI', 'COMP:P', '-COMP:MA/inf', 'PHI:PER:_', 'V', 'SPEC:ADV', 'ARG', '-COMP:V', 'SPEC:D', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'CLASS:INTR', 'LF:leave', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
lavano          ['LANG:IT']
lava-           {'PHI:DET:_', 'LANG:IT', 'ASP', 'PHI:GEN:_', 'SPEC:TO/inf', '!COMP:*', 'COMP:P', 'LF:wash', 'PF:lava', 'PHI:PER:_', 'V', 'SPEC:ADV', 'COMP:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'-COMP:D', 'PF:le', 'D', '-COMP:T/fin', 'OP', '!PROBE:N', 'adjoinable', '-SPEC:MA/lla', 'LANG:IT', '-SPEC:INF', '-COMP:uR', '-COMP:P', '!COMP:*', '-SPEC:V', '-SPEC:Neg/fin', 'COMP:N', '-SPEC:P', '-SPEC:C', '-SPEC:T/fin', 'LF:D', '-ARG'}
leaves          ['LANG:EN']
leave           {'-COMP:T/fin', 'PHI:DET:_', 'LANG:EN', 'ASP', 'PF:leave', 'PHI:GEN:_', 'SPEC:TO/inf', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', '!SPEC:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'LF:leave', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
leave-          {'-COMP:T/fin', 'PHI:DET:_', 'LANG:EN', 'ASP', 'PF:leave', 'PHI:GEN:_', 'SPEC:TO/inf', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', '!SPEC:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'LF:leave', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
like-           {'PHI:DET:_', 'LANG:EN', 'ASP', 'PHI:GEN:_', 'SPEC:TO/inf', '!COMP:D', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'LF:like', '-SPEC:T/fin', 'PHI:NUM:_', 'PF:like', '-VAL', 'SPEC:P'}
likes           ['LANG:EN']
like            {'PHI:DET:_', 'LANG:EN', 'ASP', 'PHI:GEN:_', 'SPEC:TO/inf', '!COMP:D', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'LF:like', '-SPEC:T/fin', 'PHI:NUM:_', 'PF:like', '-VAL', 'SPEC:P'}
little          ['LANG:EN']
little-         {'0', '2SPEC', 'LF:little', 'SPEC:D', 'PF:little-', 'LANG:EN'}
lle             {'-SPEC:*', '-COMP:T/fin', 'adjoinable', '-SPEC:ADV', 'PHI:DET:_', 'TAIL:V,+SEM:directional', '-SPEC:INF', '-SPEC:iWH', '-COMP:ADV', '-COMP:uWH', '-SPEC:v', '!COMP:*', 'LANG:FI', '-SPEC:V', 'PHI:PER:_', 'LF:for', 'COMP:D', 'ARG', '-SPEC:Neg/fin', '-COMP:N', '-SPEC:FORCE', '-COMP:T', '-SPEC:P', '-SPEC:C', '-SPEC:iR', '-VAL', '-COMP:A', '-SPEC:T/fin', 'PF:P(lle)', '-SPEC:N', 'PHI:NUM:_', 'P', '+SEM:directional', '-SPEC:C/fin'}
lla             {'-COMP:T/fin', 'adjoinable', '-SPEC:ADV', 'PHI:DET:_', '-SPEC:INF', '-SPEC:iWH', '-COMP:ADV', '-COMP:uWH', '-SPEC:v', 'TAIL:T', '!COMP:*', 'LANG:FI', '-SPEC:V', 'PHI:PER:_', 'COMP:D', 'ARG', '-SPEC:Neg/fin', 'PF:P(lla)', '-COMP:N', '-SPEC:FORCE', '-COMP:T', 'SPEC:*', '-SPEC:P', 'TAIL:*V', '-SPEC:C', '-SPEC:iR', '-COMP:A', '-SPEC:T/fin', '-SPEC:N', 'PHI:NUM:_', 'P', '-VAL', 'LF:by', '-SPEC:C/fin'}
Luisa           ['LANG:IT']
Luisa-          {'-SEM:directional', 'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', 'LANG:IT', '-SPEC:INF', 'LF:Luisa', 'PF:Luisa', '-COMP:C/fin', '-SPEC:uWH', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
lukemalla       ['LANG:FI']
lukee           ['LANG:FI']
luke-           {'PHI:DET:_', 'LF:read', 'ASP', 'SPEC:TO/inf', '-COMP:P', '!COMP:*', 'LANG:FI', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'COMP:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', '-VAL', 'CLASS:TR', '-SPEC:T/fin', 'PHI:NUM:_', 'PF:luke', 'SPEC:P'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'ASP:BOUNDED', 'PHI:DET:_', 'ASP', 'SPEC:TO/inf', '!COMP:D', '-COMP:P', '!COMP:*', 'LANG:FI', 'COMP:P', 'PHI:PER:_', 'V', 'LF:find', 'SPEC:ADV', 'COMP:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', '-VAL', 'CLASS:TR', '-SPEC:T/fin', 'PHI:NUM:_', 'PF:loyta-', 'SPEC:P'}
Mary            ['LANG:EN']
Mary-           {'COMP:R/D', '-COMP:WH', '-SPEC:INF', 'LANG:EN', 'COMP:P', 'COMP:uR', '-COMP:V', '-COMP:N', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-SPEC:C/fin', '-SEM:directional', 'COMP:D/rel', '-adjoinable', 'COMP:R', '-COMP:C/fin', '-SPEC:uWH', 'PF:Mary', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'LF:Mary', 'N', '-SPEC:FORCE', '-COMP:v', '-COMP:AUX', '-SPEC:ADV'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'COMP:R/D', '-COMP:WH', '-SPEC:INF', 'LANG:FI', 'COMP:P', 'COMP:uR', '-COMP:V', '-COMP:N', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', 'LF:Merja', '-SPEC:C/fin', '-SEM:directional', 'COMP:D/rel', '-adjoinable', 'COMP:R', '-COMP:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'N', '-SPEC:FORCE', '-COMP:v', '-COMP:AUX', 'PF:Merja', '-SPEC:ADV'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'-SPEC:Neg/fin', 'COMP:v', 'adjoinable', 'SPEC:*', '-SPEC:FORCE', 'TAIL:T', 'PF:malla', '-SPEC:N', 'ADV', '-SPEC:T/fin', 'LANG:FI', 'MA/inf', 'LF:by'}
meren           ['LANG:FI']
mere-           {'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'PF:meri', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', '-SPEC:uWH', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', 'LF:ocean', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
mies            {'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', '-SPEC:uWH', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'LF:man', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', 'PF:mies', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
mistake         {'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', 'PF:mistake', '-COMP:C/fin', 'LANG:EN', '-SPEC:uWH', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', 'LF:mistake', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', 'LF:what', '-SPEC:uWH', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', 'PF:mika-', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'LF:move', 'LANGN:EN', 'PHI:DET:_', 'ASP', 'PHI:GEN:_', 'SPEC:TO/inf', '-COMP:P', 'SPEC:P', '!COMP:*', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'COMP:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', '-VAL', 'CLASS:TR', '-SPEC:T/fin', 'PHI:NUM:_', '+SEM:directional', 'PF:move'}
mukavasti       ['LANG:EN']
mukava-         {'0', 'LF:comfortably', '2SPEC', 'PF:mukavasti', 'SPEC:D', 'LANG:FI'}
must            {'MODAL', 'COMP:Neg', 'SPEC:C/fin', 'COMP:V', '-COMP:T/fin', 'COMP:v', 'PHI:DET:_', 'SPEC:FORCE', '!PROBE:V', 'LANG:EN', 'PF:must', 'PHI:GEN:_', 'FIN', 'SPEC:TO/inf', '-SPEC:v', '!COMP:*', 'T/fin', '-SPEC:V', 'PHI:PER:_', 'LF:must', '-SPEC:TO/inf', 'ARG', '-COMP:INF', 'SPEC:D', 'SPEC:*', 'COMP:T/prt', '-SPEC:C', '-SPEC:Neg', 'VAL', 'T', '-SPEC:T/fin', '-SPEC:N', '!SPEC:*', 'PHI:NUM:_'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'ASP:BOUNDED', '-COMP:T/fin', 'PHI:DET:_', 'ASP', 'SPEC:TO/inf', '-COMP:P', '!COMP:*', 'LANG:FI', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'COMP:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'CLASS:TR', 'LF:sell', 'PF:myy', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
naki            ['LANG:FI']
nakee           ['LANG:FI']
nake-           {'ASP:BOUNDED', 'PF:nake', '-COMP:ESSA/inf', '-COMP:MA/ssa', 'PHI:DET:_', 'ASP', 'SPEC:TO/inf', '-COMP:P', 'SPEC:P', '!COMP:*', 'LANG:FI', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'COMP:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'LF:see', 'CLASS:TR', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', '-COMP:MA/tta'}
nayttaa         ['LANG:FI']
naytta-         {'LF:seem', 'ASP', 'SPEC:TO/inf', 'LANG:FI', 'COMP:P', 'V', 'SPEC:ADV', '!SPEC:D', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'VAL', 'PF:naytta', '!COMP:VA/inf', 'SEM:internal', '-SPEC:T/fin', '-ARG', 'SPEC:P'}
ndo             {'COMP:V', '-COMP:T/fin', 'PF:PRG', 'COMP:v', 'INF', '-COMP:C/fin', 'LANG:EN', '-COMP:FORCE', 'VAL', 'PRG', 'LF:ing', '-SPEC:T/fin', '!COMP:*', '-SPEC:V', '?ARG'}
ne              {'-COMP:D', 'D', '-COMP:T/fin', '!PROBE:N', 'adjoinable', '-SPEC:MA/lla', '-SPEC:INF', '-COMP:uR', '-COMP:P', '!COMP:*', 'LANG:FI', '-SPEC:V', 'LF:those', '-SPEC:Neg/fin', 'PF:ne', 'COMP:N', '-SPEC:P', '-SPEC:C', 'PHI:PER:3', '-SPEC:T/fin', 'OP', 'PHI:NUM:PL', '-ARG'}
niiden          ['LANG:EN']
nen             {'-SPEC:A', '-SPEC:D', 'SPEC:*', 'COMP:0', 'A', 'TAIL:D', 'LF:ing', 'PF:a', 'LANG:FI'}
not             {'-COMP:D', 'ARG', '-COMP:C', 'SPEC:*', 'PF:not', 'PHI:DET:_', '-COMP:FIN', 'POL:NEG', 'LANG:EN', '-VAL', 'PHI:GEN:_', '-SPEC:T/fin', '!COMP:*', 'PHI:NUM:_', 'Neg', 'LF:not', 'PHI:PER:_'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'-COMP:D', '-COMP:T/fin', 'PHI:DET:_', 'ASP', 'SPEC:TO/inf', 'LANG:FI', '-COMP:Neg/fin', '-COMP:MA/inf', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'PF:nukku', 'ARG', '-COMP:V', 'SPEC:D', '-COMP:N', '-COMP:T', '-SPEC:FORCE', '-COMP:v', 'CLASS:INTR', 'LF:sleep', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'COMP:R/D', 'COMP:D/rel', '-COMP:WH', 'COMP:R', '-SPEC:INF', '-COMP:C/fin', 'PF:omaisuuden', '-SPEC:uWH', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', 'LF:possessions', 'N', '-COMP:V', '-COMP:N', '-SPEC:FORCE', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:v', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', '-SPEC:ADV', '-SPEC:C/fin'}
operatoria      ['LANG:IT']
operatoria-     {'0', 'LF:operation', '2SPEC', 'SPEC:D', 'PF:operatoria', 'LANG:IT'}
ostaa           ['LANG:FI']
osta-           {'ASP:BOUNDED', 'PF:osta', 'PHI:DET:_', 'ASP', 'SPEC:TO/inf', 'LF:buy', '-COMP:P', '!COMP:*', 'LANG:FI', 'COMP:P', 'PHI:PER:_', 'V', 'SPEC:ADV', 'COMP:D', 'ARG', '-COMP:V', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'CLASS:TR', '-SPEC:T/fin', 'PHI:NUM:_', '-VAL', 'SPEC:P'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'COMP:R/D', 'PF:paiva', '-COMP:WH', 'COMP:D/rel', 'COMP:R', '-SPEC:INF', 'LF:day', '-COMP:C/fin', '-SPEC:uWH', 'LANG:FI', 'COMP:P', '-SPEC:V', '-COMP:VA/inf', '-SPEC:R', 'COMP:uR', '-COMP:V', 'N', '-COMP:N', '-SPEC:FORCE', '-COMP:v', 'COMP:T/prt', 'SPEC:A', 'COMP:C', '-SPEC:P', '-COMP:A', '-SPEC:N', '-SPEC:T/fin', '-COMP:AUX', 'SEM:nonreferential', '-SPEC:ADV', '-SPEC:C/fin'}
