ï»¿dummy        {'LANG:EN', 'dummy'}
kohti           {'-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', 'TAIL:V', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', 'LF:towards', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-VAL', '-COMP:uWH', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', 'PF:kohti', '-SPEC:iR', 'PHI:NUM:_', 'PHI:DET:_', 'ARG', 'P'}
koko            {'COMP:N', '-COMP:D', '-COMP:T/fin', 'PF:koko', 'TAIL:T', '-COMP:uR', '-SPEC:V', '-SPEC:INF', 'OP', '!COMP:*', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', 'LANG:FI', 'adjoinable', '-SPEC:C', 'D', '-ARG', '-SPEC:P', '!PROBE:N', 'LF:all'}
kuka            ['LANG:FI']
kuka-           {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LF:who', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', 'PF:kuka', 'N', 'LANG:FI', 'SPEC:A', '-COMP:V', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'PHI', 'COMP:P'}
kuorsaa-        {'-COMP:N', '-COMP:T/fin', '-COMP:D', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', '-VAL', 'LF:snore', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', '-COMP:WH', 'PF:kuorsaa', 'COMP:P'}
kuorsaamalla    ['LANG:FI']
lahella         {'-SPEC:C/fin', 'COMP:v', '-SPEC:V', '-COMP:FORCE', '-COMP:C/fin', 'COMP:D', '!COMP:*', 'LF:near', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '!SPEC:*', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', 'PHI:DET:_', 'PHI:NUM:_', 'ARG', 'PF:lahella', 'COMP:V', 'P', '-COMP:N', '-COMP:T/fin', '-SPEC:INF', '-COMP:ADV', '!SPEC:D', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'INF', '-SPEC:iR', 'VAL', '-COMP:uWH'}
lahella         {'-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', 'LF:near', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-VAL', '-COMP:uWH', '!COMP:D', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', '-SPEC:iR', 'PHI:NUM:_', 'PHI:DET:_', 'ARG', 'PF:lahella', 'P'}
lahella_1       {'-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', 'LF:near', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-VAL', '-COMP:uWH', '!COMP:D', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', '-SPEC:iR', 'PHI:NUM:_', 'PHI:DET:_', 'ARG', 'PF:lahella', 'P'}
lahella_2       {'-SPEC:C/fin', 'COMP:v', '-SPEC:V', '-COMP:FORCE', '-COMP:C/fin', 'COMP:D', '!COMP:*', 'LF:near', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '!SPEC:*', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', 'PHI:DET:_', 'PHI:NUM:_', 'ARG', 'PF:lahella', 'COMP:V', 'P', '-COMP:N', '-COMP:T/fin', '-SPEC:INF', '-COMP:ADV', '!SPEC:D', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'INF', '-SPEC:iR', 'VAL', '-COMP:uWH'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahti           ['LANG:FI']
lahte-          {'COMP:PP', '-COMP:N', '-COMP:D', '-COMP:T/fin', 'SPEC:D', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'COMP:P', '-VAL', 'CLASS:INTR', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:MA/inf', '-COMP:v', 'SPEC:P', 'PF:lahtea', 'LF:leave'}
lavano          ['LANG:IT']
lava-           {'-COMP:N', '-COMP:T/fin', 'LF:wash', 'COMP:D', '!COMP:*', 'LANG:IT', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', 'PF:lava', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'COMP:N', '-COMP:D', '-COMP:T/fin', '-COMP:uR', '-SPEC:V', 'PF:le', '-SPEC:INF', 'OP', '!COMP:*', 'LANG:IT', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', '-SPEC:C', 'adjoinable', 'D', 'LF:D', '-ARG', '-SPEC:P', '!PROBE:N'}
leaves          ['LANG:EN']
leave           {'PF:leave', '-COMP:N', '-COMP:T/fin', 'LANG:EN', '-SPEC:T/fin', 'LF:leave', '!SPEC:D', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
leave-          {'PF:leave', '-COMP:N', '-COMP:T/fin', 'LANG:EN', '-SPEC:T/fin', '!SPEC:D', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'COMP:P', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'LF:leave'}
like-           {'-COMP:N', '-COMP:T/fin', 'LF:like', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'PF:like', '-VAL', '!COMP:D', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
likes           ['LANG:EN']
like            {'-COMP:N', '-COMP:T/fin', 'LF:like', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'PF:like', '-VAL', '!COMP:D', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
little          ['LANG:EN']
little-         {'SPEC:D', 'PF:little-', 'LANG:EN', '2SPEC', 'LF:little', '0'}
lle             {'-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', '-SPEC:*', '-SPEC:T/fin', '-SPEC:v', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-VAL', '-COMP:uWH', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', '-SPEC:iR', 'PHI:NUM:_', 'PHI:DET:_', '+SEM:directional', 'ARG', 'LF:for', 'PF:P(lle)', 'P', 'TAIL:V,+SEM:directional'}
lla             {'LF:by', '-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', 'TAIL:T', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-VAL', '-COMP:uWH', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', 'TAIL:*V', '-SPEC:iR', 'PHI:NUM:_', 'PHI:DET:_', 'ARG', 'PF:P(lla)', 'P'}
Luisa           ['LANG:IT']
Luisa-          {'-SEM:directional', 'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'PF:Luisa', 'LANG:IT', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LF:Luisa', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
lukemalla       ['LANG:FI']
luke-           {'-COMP:N', '-COMP:T/fin', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'LF:read', 'PHI:DET:_', 'PF:luke', '-COMP:v', 'SPEC:P', 'COMP:P'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', '!COMP:*', 'PF:loyta-', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', '!COMP:D', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:DET:_', 'LF:find', '-COMP:v', 'SPEC:P', 'COMP:P'}
Mary            ['LANG:EN']
Mary-           {'-SEM:directional', 'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', 'PF:Mary', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', 'LF:Mary', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', '-adjoinable', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'-SEM:directional', 'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', 'PF:Merja', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'LF:Merja', '-SPEC:P', '-adjoinable', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'LF:by', 'MA/inf', 'PF:malla', '-SPEC:N', 'COMP:v', 'TAIL:T', '-SPEC:T/fin', 'SPEC:*', 'ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', 'LANG:FI', 'adjoinable'}
meren           ['LANG:FI']
mere-           {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', 'LF:ocean', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'PF:meri', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
mies            {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'LF:man', 'PF:mies', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
mistake         {'COMP:R', '-COMP:N', '-SPEC:R', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LF:mistake', 'LANG:EN', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', '-COMP:v', 'PF:mistake', '-COMP:WH', 'COMP:P'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', 'LF:what', '-SPEC:N', '-SPEC:P', 'PF:mika-', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'-COMP:N', '-COMP:T/fin', 'LANGN:EN', 'LF:move', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'CLASS:TR', 'PF:move', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '+SEM:directional', '-COMP:P', 'V', 'ARG', 'SPEC:ADV', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
mukavasti       ['LANG:EN']
mukava-         {'SPEC:D', '2SPEC', 'LF:comfortably', 'LANG:FI', 'PF:mukavasti', '0'}
must            {'COMP:Neg', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:TO/inf', '-SPEC:Neg', 'COMP:v', '-SPEC:V', 'T', '!COMP:*', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-SPEC:v', '!SPEC:D', 'SPEC:*', '-SPEC:FORCE', '-SPEC:C', 'PF:must', 'PHI:GEN:_', 'LF:must', 'FIN', '-SPEC:N', '!PROBE:V', 'PHI:PER:_', 'PHI:DET:_', 'VAL', 'SPEC:TO/inf', 'PHI:NUM:_', 'ARG', 'COMP:T/prt', 'MODAL', '-COMP:INF', 'COMP:V', 'T/fin'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', 'PHI:PER:_', 'LF:sell', 'ASP', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'PF:myy', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
naki            ['LANG:FI']
nake-           {'-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'PF:nake', '-COMP:MA/tta', 'COMP:D', '-COMP:ESSA/inf', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', 'PHI:PER:_', 'ASP', 'LF:see', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
nayttaa         ['LANG:FI']
naytta-         {'-COMP:N', '-COMP:T/fin', 'PF:naytta', '-SPEC:T/fin', '!SPEC:D', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', '!COMP:VA/inf', 'SEM:internal', '-ARG', 'ASP', 'VAL', 'SPEC:TO/inf', 'V', 'SPEC:ADV', 'LF:seem', '-COMP:v', 'SPEC:P', 'COMP:P'}
ndo             {'-COMP:T/fin', 'INF', 'COMP:v', '-COMP:C/fin', 'VAL', '-COMP:FORCE', '-SPEC:V', 'PF:PRG', 'PRG', 'LF:ing', 'LANG:EN', '!COMP:*', '-SPEC:T/fin', '?ARG', 'COMP:V'}
ne              {'COMP:N', '-COMP:D', '-COMP:T/fin', '-COMP:uR', '-SPEC:V', '-SPEC:INF', 'OP', '!COMP:*', 'PHI:PER:3', '-SPEC:T/fin', '-SPEC:Neg/fin', 'PHI:NUM:PL', '-SPEC:MA/lla', 'LANG:FI', '-SPEC:C', 'adjoinable', 'LF:those', 'D', 'PF:ne', '-ARG', '-SPEC:P', '!PROBE:N'}
niiden          ['LANG:EN']
nen             {'-SPEC:A', 'A', 'PF:a', 'COMP:0', 'LF:ing', '-SPEC:D', 'SPEC:*', 'TAIL:D', 'LANG:FI', 'adjoinable'}
not             {'-VAL', '-COMP:D', 'PHI:PER:_', '-COMP:FIN', 'LF:not', 'PHI:NUM:_', 'PF:not', 'PHI:DET:_', 'ARG', '!COMP:*', 'POL:NEG', '-SPEC:T/fin', 'SPEC:*', 'LANG:EN', '-COMP:C', 'PHI:GEN:_', 'Neg'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'PF:nukku', '-COMP:N', '-COMP:T/fin', '-COMP:D', '-COMP:Neg/fin', 'LF:sleep', 'SPEC:D', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', '-VAL', 'CLASS:INTR', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:T', 'ARG', 'V', 'SPEC:ADV', '-COMP:MA/inf', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'PF:omaisuuden', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'LF:possessions', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
operatoria      ['LANG:IT']
operatoria-     {'SPEC:D', 'LANG:IT', 'LF:operation', '2SPEC', 'PF:operatoria', '0'}
ostaa           ['LANG:FI']
osta-           {'-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PF:osta', 'LANG:FI', 'CLASS:TR', '-VAL', 'PHI:PER:_', 'ASP', 'LF:buy', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', 'PF:paiva', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', 'SEM:nonreferential', '-SPEC:N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'LF:day', 'COMP:P'}
Pariisia        ['LANG:FI']
Pariisi-        {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'PF:Pariisi', 'LF:Paris', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
Pekkaa          ['LANG:FI']
Pekka           ['LANG:FI']
Pekan_gen       ['LANG:FI']
Pekan_acc       ['LANG:FI']
Pekka_0acc      ['LANG:FI']
Pekka-          {'-SEM:directional', 'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:P', 'COMP:C', '-SPEC:N', '-SPEC:P', 'PF:Pekka', '-COMP:v', '-SPEC:R', '-COMP:WH', 'LF:Pekka'}
pelottaa        ['LANG:FI']
pelkaa-         {'-COMP:N', '-COMP:T/fin', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'SPEC:P', 'LANG:FI', 'CLASS:TR', 'PF:pelkaa', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:DET:_', '-COMP:v', 'LF:fear', 'COMP:P'}
persuades       ['LANG:EN']
persuade-       {'-COMP:N', '-COMP:T/fin', '!COMP:*', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'COMP:P', '-VAL', 'PF:persuade', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'LF:persuade', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'SEM:external', 'COMP:TO/inf'}
peruuntui       ['LANG:FI']
peruuntu-       {'-COMP:N', '-COMP:T/fin', 'PF:peruuntui', 'SPEC:D', '-SPEC:T/fin', 'LF:cancelled', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
pesi            ['LANG:FI']
pesta           ['LANG:FI']
pese-           {'-COMP:N', '-COMP:T/fin', 'PF:pese', 'ASP:BOUNDED', 'LF:wash', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
pese-           {'-COMP:N', '-COMP:T/fin', 'PF:pese', 'LF:wash', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
petardi         {'COMP:R', '-COMP:N', 'LF:firecrackers', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:IT', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PF:petardi', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
pieni           ['LANG:FI']
pieni-          {'SPEC:D', '2SPEC', 'PF:pieni-', 'LF:small', 'LANG:FI', '0'}
poikien         ['LANG:FI']
poika-          {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', 'LF:boy', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'PF:poika', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
puhelinta       ['LANG:FI']
puhelin-        {'SPEC:D', '2SPEC', 'PF:puhelin', 'LF:phone', 'LANG:FI', '0'}
punainen        ['LANG:FI']
puna-           {'SPEC:D', '2SPEC', 'LF:red', 'PF:puna-', 'LANG:FI', '0'}
presupposto     {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LF:presupposition', 'LANG:IT', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'PF:presupposto', 'COMP:R/D', '-COMP:AUX', 'N', 'SPEC:A', '-COMP:V', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
primary         {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:IT', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'LF:nurse', 'PF:primary', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
