ï»¿dummy        {'LANG:EN', 'dummy'}
kohti           {'-SPEC:iR', '-SPEC:ADV', 'PHI:PER:_', 'adjoinable', '-SPEC:V', '-COMP:T/fin', 'PHI:NUM:_', '-SPEC:FORCE', 'P', 'SPEC:*', 'LANG:FI', '-SPEC:INF', 'LF:towards', 'TAIL:V', '!COMP:*', '-SPEC:N', 'ARG', '-COMP:N', 'PHI:DET:_', '-SPEC:T/fin', '-VAL', '-SPEC:iWH', '-SPEC:Neg/fin', '-SPEC:C', '-SPEC:v', '-COMP:ADV', '-SPEC:C/fin', 'PF:kohti', 'COMP:D', '-COMP:uWH', '-SPEC:P'}
koko            {'-ARG', '-COMP:uR', 'OP', 'TAIL:T', 'adjoinable', '-SPEC:V', '-COMP:T/fin', 'PF:koko', 'LANG:FI', '!COMP:*', '-SPEC:INF', '-SPEC:MA/lla', '-SPEC:T/fin', '-COMP:D', '-SPEC:Neg/fin', 'LF:all', '-SPEC:C', 'D', '!PROBE:N', 'COMP:N', '-SPEC:P'}
kuka            ['LANG:FI']
kuka-           {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', 'LF:who', 'PHI', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', 'PF:kuka', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
kuorsaa-        {'LF:snore', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', 'PF:kuorsaa', '-SPEC:FORCE', 'LANG:FI', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'PHI:DET:_', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-COMP:D', '-VAL', 'V', 'SPEC:TO/inf', 'ASP', '-COMP:v', '-COMP:WH'}
kuorsaamalla    ['LANG:FI']
lahella         {'-SPEC:iR', '-SPEC:ADV', 'PF:lahella', '-SPEC:V', 'VAL', '-SPEC:FORCE', 'SPEC:*', 'LANG:FI', '-SPEC:INF', 'COMP:V', 'ARG', '-SPEC:T/fin', 'INF', '-SPEC:iWH', '-SPEC:Neg/fin', '!SPEC:D', '-SPEC:C', '-SPEC:C/fin', 'LF:near', '-SPEC:P', 'PHI:DET:_', 'PHI:PER:_', 'adjoinable', 'PHI:NUM:_', '-COMP:T/fin', 'P', '!COMP:*', 'COMP:v', '-SPEC:N', '-COMP:N', '!SPEC:*', '-COMP:C/fin', '-COMP:FORCE', '-SPEC:v', '-COMP:ADV', 'COMP:D', '-COMP:uWH'}
lahella         {'-SPEC:iR', '-SPEC:ADV', '-SPEC:P', 'PHI:PER:_', 'PF:lahella', 'adjoinable', '-SPEC:V', '-COMP:T/fin', 'PHI:NUM:_', '-SPEC:FORCE', 'P', 'SPEC:*', 'LANG:FI', '!COMP:*', '-SPEC:INF', '-COMP:uWH', '-SPEC:N', 'ARG', '-COMP:N', 'PHI:DET:_', '-SPEC:T/fin', '-VAL', '-SPEC:iWH', '-SPEC:Neg/fin', '-SPEC:C', '-SPEC:v', '-COMP:ADV', '-SPEC:C/fin', 'COMP:D', 'LF:near', '!COMP:D'}
lahella_1       {'-SPEC:iR', '-SPEC:ADV', '-SPEC:P', 'PHI:PER:_', 'PF:lahella', 'adjoinable', '-SPEC:V', '-COMP:T/fin', 'PHI:NUM:_', '-SPEC:FORCE', 'P', 'SPEC:*', 'LANG:FI', '!COMP:*', '-SPEC:INF', '-COMP:uWH', '-SPEC:N', 'ARG', '-COMP:N', 'PHI:DET:_', '-SPEC:T/fin', '-VAL', '-SPEC:iWH', '-SPEC:Neg/fin', '-SPEC:C', '-SPEC:v', '-COMP:ADV', '-SPEC:C/fin', 'COMP:D', 'LF:near', '!COMP:D'}
lahella_2       {'-SPEC:iR', '-SPEC:ADV', 'PF:lahella', '-SPEC:V', 'VAL', '-SPEC:FORCE', 'SPEC:*', 'LANG:FI', '-SPEC:INF', 'COMP:V', 'ARG', '-SPEC:T/fin', 'INF', '-SPEC:iWH', '-SPEC:Neg/fin', '!SPEC:D', '-SPEC:C', '-SPEC:C/fin', 'LF:near', '-SPEC:P', 'PHI:DET:_', 'PHI:PER:_', 'adjoinable', 'PHI:NUM:_', '-COMP:T/fin', 'P', '!COMP:*', 'COMP:v', '-SPEC:N', '-COMP:N', '!SPEC:*', '-COMP:C/fin', '-COMP:FORCE', '-SPEC:v', '-COMP:ADV', 'COMP:D', '-COMP:uWH'}
lahtee          ['LANG:FI']
lahtea          ['LANG:FI']
lahtemaan       ['LANG:FI']
lahtevan        ['LANG:FI']
lahtevansa      ['LANG:FI']
lahtevani       ['LANG:FI']
lahtemassa      ['LANG:FI']
lahtematta      ['LANG:FI']
lahtemalla      ['LANG:FI']
lahtiessa       ['LANG:FI']
lahtiessaan     ['LANG:FI']
lahdettyaan     ['LANG:FI']
lahdettya       ['LANG:FI']
lahde           ['LANG:FI']
lahti           ['LANG:FI']
lahte-          {'SPEC:D', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', 'ASP', 'COMP:PP', 'LANG:FI', 'COMP:P', 'LF:leave', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-COMP:MA/inf', '-COMP:D', '-VAL', 'CLASS:INTR', 'V', 'SPEC:TO/inf', 'PF:lahtea', '-COMP:v', 'PHI:DET:_'}
lavano          ['LANG:IT']
lava-           {'PHI:PER:_', 'PHI:NUM:_', 'LF:wash', 'PF:lava', '-COMP:T/fin', '-SPEC:FORCE', 'LANG:IT', '!COMP:*', 'COMP:P', 'PHI:GEN:_', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', 'V', 'SPEC:TO/inf', 'ASP', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
lavato          ['LANG:IT']
lavata          ['LANG:IT']
lavare          ['LANG:IT']
lavati          ['LANG:IT']
lavando         ['LANG:IT']
lavo            ['LANG:IT']
lavi            ['LANG:IT']
lava            ['LANG:IT']
le              {'-ARG', '-COMP:uR', 'OP', 'adjoinable', '-SPEC:V', '-COMP:T/fin', 'LANG:IT', 'LF:D', '!COMP:*', '-SPEC:INF', '-SPEC:MA/lla', '-SPEC:T/fin', 'PF:le', '-COMP:D', '-SPEC:Neg/fin', '-SPEC:C', 'D', '!PROBE:N', 'COMP:N', '-SPEC:P'}
leaves          ['LANG:EN']
leave           {'PHI:PER:_', 'PF:leave', 'PHI:NUM:_', '-COMP:T/fin', 'LANG:EN', '-SPEC:FORCE', 'COMP:P', 'PHI:GEN:_', 'LF:leave', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', '!SPEC:D', 'V', 'SPEC:TO/inf', 'ASP', '-COMP:v', 'PHI:DET:_'}
leave-          {'PHI:PER:_', 'PF:leave', 'PHI:NUM:_', '-COMP:T/fin', 'LANG:EN', '-SPEC:FORCE', 'COMP:P', 'PHI:GEN:_', 'LF:leave', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', '!SPEC:D', 'V', 'SPEC:TO/inf', 'ASP', '-COMP:v', 'PHI:DET:_'}
like-           {'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', 'LANG:EN', '-SPEC:FORCE', 'COMP:P', 'PHI:GEN:_', 'LF:like', 'ARG', '-COMP:N', 'SPEC:P', 'PHI:DET:_', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', 'PF:like', '-VAL', 'V', 'SPEC:TO/inf', 'ASP', '-COMP:v', '!COMP:D'}
likes           ['LANG:EN']
like            {'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', 'LANG:EN', '-SPEC:FORCE', 'COMP:P', 'PHI:GEN:_', 'LF:like', 'ARG', '-COMP:N', 'SPEC:P', 'PHI:DET:_', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', 'PF:like', '-VAL', 'V', 'SPEC:TO/inf', 'ASP', '-COMP:v', '!COMP:D'}
little          ['LANG:EN']
little-         {'LF:little', 'LANG:EN', '2SPEC', 'SPEC:D', 'PF:little-', '0'}
lle             {'-SPEC:iR', '-SPEC:ADV', 'PF:P(lle)', 'PHI:PER:_', 'adjoinable', '-SPEC:V', '-COMP:T/fin', 'PHI:NUM:_', '-SPEC:FORCE', 'P', '+SEM:directional', 'LANG:FI', '-SPEC:INF', 'TAIL:V,+SEM:directional', '!COMP:*', '-SPEC:N', 'ARG', '-COMP:N', '-SPEC:*', 'PHI:DET:_', '-SPEC:T/fin', '-VAL', '-SPEC:iWH', 'LF:for', '-SPEC:Neg/fin', '-SPEC:C', '-SPEC:v', '-COMP:ADV', '-SPEC:C/fin', 'COMP:D', '-COMP:uWH', '-SPEC:P'}
lla             {'-SPEC:iR', '-SPEC:ADV', 'TAIL:T', 'PHI:PER:_', 'adjoinable', '-SPEC:V', '-COMP:T/fin', 'PHI:NUM:_', '-SPEC:FORCE', 'P', 'PF:P(lla)', 'LANG:FI', 'SPEC:*', '-SPEC:INF', '!COMP:*', '-SPEC:N', 'LF:by', 'ARG', '-COMP:N', 'PHI:DET:_', '-SPEC:T/fin', 'TAIL:*V', '-VAL', '-SPEC:iWH', '-SPEC:Neg/fin', '-SPEC:C', '-SPEC:v', '-COMP:ADV', '-SPEC:C/fin', 'COMP:D', '-COMP:uWH', '-SPEC:P'}
Luisa           ['LANG:IT']
Luisa-          {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', 'LANG:IT', '-SPEC:uWH', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SEM:directional', 'PF:Luisa', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', 'LF:Luisa', '-SPEC:P'}
lukemalla       ['LANG:FI']
luke-           {'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', 'LF:read', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'LANG:FI', '!COMP:*', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', 'PF:luke', 'V', 'SPEC:TO/inf', 'ASP', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
loydetty        ['LANG:FI']
loydettiin      ['LANG:FI']
loysimme        ['LANG:FI']
loysi           ['LANG:FI']
loytaa          ['LANG:FI']
loyta-          {'PHI:PER:_', 'PHI:NUM:_', 'PF:loyta-', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'LANG:FI', '!COMP:*', 'COMP:P', 'ARG', '-COMP:N', 'LF:find', 'SPEC:P', 'SPEC:ADV', 'ASP:BOUNDED', '-SPEC:T/fin', '-COMP:V', 'PHI:DET:_', '-VAL', 'V', 'SPEC:TO/inf', 'ASP', 'COMP:D', '-COMP:v', '!COMP:D'}
Mary            ['LANG:EN']
Mary-           {'-SPEC:ADV', 'COMP:uR', '-SPEC:C/fin', '-SPEC:V', '-SPEC:R', 'N', 'LANG:EN', '-SPEC:FORCE', 'PF:Mary', '-SPEC:uWH', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SEM:directional', 'LF:Mary', '-COMP:AUX', '-adjoinable', '-COMP:v', 'SPEC:A', '-SPEC:P'}
Merja           ['LANG:FI']
Merjan          ['LANG:FI']
Merjan_acc      ['LANG:FI']
Merja_0acc      ['LANG:FI']
Merjan_gen      ['LANG:FI']
Merjan_poss     ['LANG:FI']
Merjaa          ['LANG:FI']
Merja-          {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', 'LF:Merja', 'PF:Merja', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SEM:directional', '-SPEC:C/fin', '-COMP:AUX', '-adjoinable', '-COMP:v', 'SPEC:A', '-SPEC:P'}
Merjalle        ['LANG:EN']
Merjalla        ['LANG:EN']
malla           {'LF:by', '-SPEC:T/fin', 'PF:malla', 'TAIL:T', 'adjoinable', '-SPEC:Neg/fin', '-SPEC:FORCE', 'MA/inf', 'SPEC:*', 'LANG:FI', 'COMP:v', 'ADV', '-SPEC:N'}
meren           ['LANG:FI']
mere-           {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', 'LF:ocean', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', 'PF:meri', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
mies            {'-SPEC:ADV', 'COMP:uR', 'PF:mies', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'LF:man', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
mistake         {'-SPEC:ADV', 'LF:mistake', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', 'LANG:EN', '-SPEC:FORCE', '-SPEC:uWH', '-SPEC:INF', 'COMP:P', 'PF:mistake', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
minka           ['LANG:FI']
mika            ['LANG:FI']
mika-           {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'PF:mika-', 'COMP:R/D', 'LF:what', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
mita            ['LANG:FI']
moved           ['LANG:EN']
move'           ['LANG:EN']
move-           {'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', '+SEM:directional', '!COMP:*', 'COMP:P', 'PF:move', 'PHI:GEN:_', 'LF:move', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', 'V', 'SPEC:TO/inf', 'ASP', 'LANGN:EN', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
mukavasti       ['LANG:EN']
mukava-         {'SPEC:D', 'LF:comfortably', 'LANG:FI', '2SPEC', 'PF:mukavasti', '0'}
must            {'-COMP:INF', 'PF:must', 'SPEC:D', '-SPEC:Neg', 'PHI:PER:_', '-SPEC:C/fin', 'PHI:NUM:_', '-SPEC:V', 'VAL', '-COMP:T/fin', 'LANG:EN', '-SPEC:FORCE', 'MODAL', 'SPEC:*', '!COMP:*', 'COMP:v', 'T/fin', 'COMP:V', '-SPEC:N', 'PHI:GEN:_', 'ARG', 'PHI:DET:_', 'COMP:Neg', '-SPEC:T/fin', '-SPEC:TO/inf', '!SPEC:D', '-SPEC:C', '!PROBE:V', 'SPEC:TO/inf', '-SPEC:v', 'FIN', 'LF:must', 'T', 'COMP:T/prt'}
myi             ['LANG:FI']
myynyt          ['LANG:FI']
myyda           ['LANG:FI']
myy-            {'PHI:PER:_', 'PF:myy', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'LANG:FI', '!COMP:*', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', 'ASP:BOUNDED', '-SPEC:T/fin', '-COMP:V', '-VAL', 'LF:sell', 'V', 'SPEC:TO/inf', 'ASP', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
naki            ['LANG:FI']
nake-           {'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'LANG:FI', 'PF:nake', 'COMP:P', '!COMP:*', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', 'ASP:BOUNDED', '-SPEC:T/fin', '-COMP:V', '-VAL', 'V', '-COMP:MA/tta', 'SPEC:TO/inf', '-COMP:ESSA/inf', 'LF:see', 'ASP', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
nayttaa         ['LANG:FI']
naytta-         {'-ARG', 'LF:seem', 'PF:naytta', 'VAL', '-COMP:T/fin', '-SPEC:FORCE', 'LANG:FI', 'COMP:P', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-COMP:V', '-SPEC:T/fin', '!COMP:VA/inf', '!SPEC:D', 'V', 'SPEC:TO/inf', 'SEM:internal', 'ASP', '-COMP:v'}
ndo             {'-SPEC:T/fin', '-COMP:C/fin', 'INF', '?ARG', 'PRG', 'VAL', '-SPEC:V', '-COMP:T/fin', '-COMP:FORCE', 'LANG:EN', 'PF:PRG', 'LF:ing', '!COMP:*', 'COMP:v', 'COMP:V'}
ne              {'-ARG', '-COMP:uR', 'OP', 'PF:ne', 'adjoinable', 'PHI:NUM:PL', '-SPEC:V', '-COMP:T/fin', 'LF:those', 'LANG:FI', '!COMP:*', '-SPEC:INF', '-SPEC:MA/lla', 'PHI:PER:3', '-SPEC:T/fin', '-COMP:D', '-SPEC:Neg/fin', '-SPEC:C', 'D', '!PROBE:N', 'COMP:N', '-SPEC:P'}
niiden          ['LANG:EN']
nen             {'A', 'adjoinable', '-SPEC:D', 'TAIL:D', '-SPEC:A', 'LF:ing', 'SPEC:*', 'LANG:FI', 'PF:a', 'COMP:0'}
not             {'ARG', 'Neg', '-SPEC:T/fin', 'PHI:PER:_', '-VAL', '-COMP:D', 'LF:not', 'POL:NEG', '-COMP:FIN', 'PHI:NUM:_', 'LANG:EN', '-COMP:C', 'PF:not', 'SPEC:*', '!COMP:*', 'PHI:GEN:_', 'PHI:DET:_'}
nukahti         ['LANG:FI']
nukkunut        ['LANG:FI']
nukuttiin       ['LANG:FI']
nukkua          ['LANG:FI']
nukkui          ['LANG:FI']
nukkuu          ['LANG:FI']
nukku-          {'-COMP:T', 'SPEC:D', 'PF:nukku', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', 'LANG:FI', 'COMP:P', '-COMP:Neg/fin', 'ARG', '-COMP:N', 'SPEC:P', 'LF:sleep', '-COMP:MA/inf', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', '-COMP:D', 'CLASS:INTR', 'V', 'SPEC:TO/inf', 'ASP', '-COMP:v', 'PHI:DET:_'}
ollut           ['LANG:FI']
on'             ['LANG:FI']
on'             ['LANG:FI']
omaisuutensa    ['LANG:FI']
omaisuuttaan    ['LANG:FI']
omaisuus-       {'PF:omaisuuden', '-SPEC:ADV', 'COMP:uR', 'LF:possessions', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
operatoria      ['LANG:IT']
operatoria-     {'LANG:IT', 'LF:operation', 'SPEC:D', 'PF:operatoria', '2SPEC', '0'}
ostaa           ['LANG:FI']
osta-           {'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'ASP', 'LANG:FI', '!COMP:*', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', 'ASP:BOUNDED', '-SPEC:T/fin', '-COMP:V', '-VAL', 'PF:osta', 'V', 'SPEC:TO/inf', 'LF:buy', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
paivan          ['LANG:EN']
paivaa          ['LANG:EN']
paiva           ['LANG:EN']
paiva-          {'PF:paiva', '-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'SEM:nonreferential', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'LF:day', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
Pariisia        ['LANG:FI']
Pariisi-        {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'LF:Paris', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'PF:Pariisi', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
Pekkaa          ['LANG:FI']
Pekka           ['LANG:FI']
Pekan_gen       ['LANG:FI']
Pekan_acc       ['LANG:FI']
Pekka_0acc      ['LANG:FI']
Pekka-          {'-SPEC:ADV', '-SPEC:P', 'COMP:uR', 'PF:Pekka', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SEM:directional', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', 'LF:Pekka'}
pelottaa        ['LANG:FI']
pelkaa-         {'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'LANG:FI', '!COMP:*', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', 'LF:fear', '-VAL', 'V', 'SPEC:TO/inf', 'PF:pelkaa', 'ASP', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
persuades       ['LANG:EN']
persuade-       {'SEM:external', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', 'LANG:EN', '-SPEC:FORCE', 'PF:persuade', '!COMP:*', 'COMP:P', 'PHI:GEN:_', 'COMP:TO/inf', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', 'LF:persuade', '-SPEC:T/fin', '-COMP:V', '-VAL', 'V', 'SPEC:TO/inf', 'ASP', '-COMP:v', 'PHI:DET:_'}
peruuntui       ['LANG:FI']
peruuntu-       {'PF:peruuntui', 'SPEC:D', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:T/fin', '-SPEC:FORCE', 'LANG:FI', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', 'V', 'SPEC:TO/inf', 'LF:cancelled', 'ASP', '-COMP:v', 'PHI:DET:_'}
pesi            ['LANG:FI']
pesta           ['LANG:FI']
pese-           {'PHI:PER:_', 'PHI:NUM:_', 'LF:wash', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'LANG:FI', '!COMP:*', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', 'ASP:BOUNDED', '-SPEC:T/fin', '-COMP:V', '-VAL', 'PF:pese', 'V', 'SPEC:TO/inf', 'ASP', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
pese-           {'PHI:PER:_', 'PHI:NUM:_', 'LF:wash', '-COMP:T/fin', '-SPEC:FORCE', '-COMP:P', 'CLASS:TR', 'LANG:FI', '!COMP:*', 'COMP:P', 'ARG', '-COMP:N', 'SPEC:P', 'SPEC:ADV', '-SPEC:T/fin', '-COMP:V', '-VAL', 'PF:pese', 'V', 'SPEC:TO/inf', 'ASP', 'COMP:D', '-COMP:v', 'PHI:DET:_'}
petardi         {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', 'PF:petardi', '-SPEC:FORCE', 'LANG:IT', '-SPEC:uWH', '-SPEC:INF', 'COMP:P', 'LF:firecrackers', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
pieni           ['LANG:FI']
pieni-          {'SPEC:D', 'PF:pieni-', 'LANG:FI', 'LF:small', '2SPEC', '0'}
poikien         ['LANG:FI']
poika-          {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', 'PF:poika', 'N', '-SPEC:R', '-SPEC:FORCE', 'LF:boy', '-SPEC:uWH', 'LANG:FI', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
puhelinta       ['LANG:FI']
puhelin-        {'PF:puhelin', 'LF:phone', 'SPEC:D', 'LANG:FI', '2SPEC', '0'}
punainen        ['LANG:FI']
puna-           {'SPEC:D', 'PF:puna-', 'LF:red', 'LANG:FI', '2SPEC', '0'}
presupposto     {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', 'LANG:IT', 'LF:presupposition', '-SPEC:uWH', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'COMP:R/D', 'PF:presupposto', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
primary         {'-SPEC:ADV', 'COMP:uR', '-SPEC:V', '-SPEC:R', 'N', '-SPEC:FORCE', 'LANG:IT', 'PF:primary', '-SPEC:uWH', '-SPEC:INF', 'COMP:P', '-SPEC:N', '-COMP:N', '-COMP:WH', 'COMP:C', '-COMP:V', '-SPEC:T/fin', '-COMP:C/fin', '-COMP:A', 'COMP:R', 'LF:nurse', 'COMP:R/D', '-SPEC:C/fin', '-COMP:AUX', '-COMP:v', 'SPEC:A', '-SPEC:P'}
